      Step     Time          Energy          fmax
BFGS:    0 14:35:52     -206.300692        0.200798
BFGS:    1 14:35:55     -206.303250        0.173693
BFGS:    2 14:35:58     -206.314782        0.219265
BFGS:    3 14:36:00     -206.317212        0.182086
BFGS:    4 14:36:03     -206.319642        0.187291
BFGS:    5 14:36:06     -206.321215        0.262487
BFGS:    6 14:36:09     -206.325377        0.371632
BFGS:    7 14:36:11     -206.332068        0.423240
BFGS:    8 14:36:14     -206.341759        0.328665
BFGS:    9 14:36:17     -206.350089        0.263614
BFGS:   10 14:36:19     -206.356736        0.264636
BFGS:   11 14:36:22     -206.367167        0.434866
BFGS:   12 14:36:25     -206.383136        0.602353
BFGS:   13 14:36:27     -206.402003        0.537427
BFGS:   14 14:36:30     -206.415330        0.262211
BFGS:   15 14:36:33     -206.419513        0.085006
BFGS:   16 14:36:35     -206.421325        0.088032
BFGS:   17 14:36:38     -206.422940        0.108407
BFGS:   18 14:36:41     -206.424266        0.079188
BFGS:   19 14:36:43     -206.424960        0.031261
