      Step     Time          Energy          fmax
BFGS:    0 18:53:15     -205.858199        0.781355
BFGS:    1 18:53:17     -205.891890        0.573819
BFGS:    2 18:53:20     -205.950372        0.731026
BFGS:    3 18:53:23     -205.985440        0.843017
BFGS:    4 18:53:26     -206.021157        0.604507
BFGS:    5 18:53:28     -206.038420        0.385017
BFGS:    6 18:53:31     -206.053387        0.529220
BFGS:    7 18:53:34     -206.080487        0.869234
BFGS:    8 18:53:37     -206.133843        1.185817
BFGS:    9 18:53:40     -206.210912        1.169260
BFGS:   10 18:53:43     -206.274447        0.728561
BFGS:   11 18:53:45     -206.311370        0.434630
BFGS:   12 18:53:48     -206.340054        0.567316
BFGS:   13 18:53:51     -206.369282        0.717755
BFGS:   14 18:53:53     -206.395486        0.533972
BFGS:   15 18:53:56     -206.409735        0.199960
BFGS:   16 18:53:59     -206.413703        0.151152
BFGS:   17 18:54:01     -206.416629        0.175544
BFGS:   18 18:54:04     -206.420728        0.211428
BFGS:   19 18:54:07     -206.423375        0.123272
BFGS:   20 18:54:09     -206.424365        0.064026
BFGS:   21 18:54:12     -206.424704        0.036320
