      Step     Time          Energy          fmax
BFGS:    0 02:56:49     -206.304370        0.207346
BFGS:    1 02:56:51     -206.306861        0.168544
BFGS:    2 02:56:54     -206.315146        0.223899
BFGS:    3 02:56:57     -206.318335        0.221114
BFGS:    4 02:57:00     -206.321410        0.128303
BFGS:    5 02:57:02     -206.322919        0.210213
BFGS:    6 02:57:05     -206.325295        0.311841
BFGS:    7 02:57:08     -206.329928        0.408821
BFGS:    8 02:57:10     -206.338181        0.439637
BFGS:    9 02:57:13     -206.348408        0.291910
BFGS:   10 02:57:16     -206.356585        0.269081
BFGS:   11 02:57:19     -206.364028        0.263900
BFGS:   12 02:57:22     -206.375689        0.468635
BFGS:   13 02:57:24     -206.391740        0.574790
BFGS:   14 02:57:27     -206.409318        0.452759
BFGS:   15 02:57:30     -206.420043        0.179951
BFGS:   16 02:57:33     -206.422700        0.073000
BFGS:   17 02:57:35     -206.424020        0.090226
BFGS:   18 02:57:38     -206.425557        0.104332
BFGS:   19 02:57:41     -206.426709        0.076902
BFGS:   20 02:57:43     -206.426993        0.033960
