      Step     Time          Energy          fmax
BFGS:    0 09:47:43     -196.908084       22.885977
BFGS:    1 09:47:46     -201.707965        4.930416
BFGS:    2 09:47:49     -202.954575        2.595695
BFGS:    3 09:47:52     -203.483395        2.018957
BFGS:    4 09:47:55     -203.742104        1.723755
BFGS:    5 09:47:58     -204.042422        1.478127
BFGS:    6 09:48:01     -204.351163        2.097699
BFGS:    7 09:48:04     -204.625357        2.073899
BFGS:    8 09:48:06     -204.984908        1.748050
BFGS:    9 09:48:09     -205.348420        1.499596
BFGS:   10 09:48:12     -205.639004        1.014407
BFGS:   11 09:48:15     -205.821027        0.807708
BFGS:   12 09:48:18     -205.911843        0.625838
BFGS:   13 09:48:21     -205.968797        0.583448
BFGS:   14 09:48:24     -206.090102        0.571591
BFGS:   15 09:48:26     -206.157220        0.517543
BFGS:   16 09:48:29     -206.188235        0.469890
BFGS:   17 09:48:32     -206.210925        0.598949
BFGS:   18 09:48:35     -206.243554        0.770473
BFGS:   19 09:48:38     -206.282897        0.662934
BFGS:   20 09:48:40     -206.318505        0.371860
BFGS:   21 09:48:43     -206.348653        0.352866
BFGS:   22 09:48:46     -206.364121        0.355420
BFGS:   23 09:48:48     -206.380875        0.255307
BFGS:   24 09:48:51     -206.393191        0.180677
BFGS:   25 09:48:54     -206.398362        0.132294
BFGS:   26 09:48:56     -206.400838        0.101080
BFGS:   27 09:48:59     -206.403384        0.102875
BFGS:   28 09:49:01     -206.406504        0.092592
BFGS:   29 09:49:04     -206.409598        0.100278
BFGS:   30 09:49:07     -206.411769        0.099428
BFGS:   31 09:49:09     -206.412944        0.095648
BFGS:   32 09:49:12     -206.414115        0.085417
BFGS:   33 09:49:14     -206.415841        0.061922
BFGS:   34 09:49:17     -206.417323        0.062782
BFGS:   35 09:49:20     -206.418214        0.052851
BFGS:   36 09:49:22     -206.418643        0.066776
BFGS:   37 09:49:25     -206.419059        0.068446
BFGS:   38 09:49:28     -206.419696        0.072733
BFGS:   39 09:49:30     -206.420550        0.108580
BFGS:   40 09:49:33     -206.421490        0.107696
BFGS:   41 09:49:36     -206.422244        0.066456
BFGS:   42 09:49:38     -206.422797        0.055886
BFGS:   43 09:49:41     -206.423341        0.060696
BFGS:   44 09:49:43     -206.423848        0.070189
BFGS:   45 09:49:46     -206.424224        0.052941
BFGS:   46 09:49:49     -206.424397        0.022833
