      Step     Time          Energy          fmax
BFGS:    0 01:34:51     -194.558348       15.219077
BFGS:    1 01:34:54     -201.911200        5.007388
BFGS:    2 01:34:57     -203.103589        2.158269
BFGS:    3 01:35:00     -203.557532        1.551723
BFGS:    4 01:35:03     -203.798396        1.434582
BFGS:    5 01:35:06     -204.248177        1.666091
BFGS:    6 01:35:09     -204.774991        1.663966
BFGS:    7 01:35:12     -205.204663        1.410611
BFGS:    8 01:35:15     -205.529315        1.102435
BFGS:    9 01:35:18     -205.767592        0.859265
BFGS:   10 01:35:21     -205.945966        0.917399
BFGS:   11 01:35:23     -206.081069        0.849163
BFGS:   12 01:35:26     -206.169406        0.695625
BFGS:   13 01:35:29     -206.229920        0.539659
BFGS:   14 01:35:32     -206.293504        0.518557
BFGS:   15 01:35:35     -206.329165        0.494221
BFGS:   16 01:35:38     -206.358029        0.226716
BFGS:   17 01:35:41     -206.372077        0.153043
BFGS:   18 01:35:43     -206.383178        0.225332
BFGS:   19 01:35:46     -206.397403        0.252018
BFGS:   20 01:35:49     -206.404502        0.133938
BFGS:   21 01:35:52     -206.407801        0.139016
BFGS:   22 01:35:54     -206.411772        0.144046
BFGS:   23 01:35:57     -206.417010        0.209075
BFGS:   24 01:36:00     -206.422026        0.197267
BFGS:   25 01:36:02     -206.424502        0.101181
BFGS:   26 01:36:05     -206.425412        0.087192
BFGS:   27 01:36:08     -206.426198        0.121255
BFGS:   28 01:36:11     -206.427287        0.121868
BFGS:   29 01:36:13     -206.428342        0.083404
BFGS:   30 01:36:16     -206.429114        0.040062
