      Step     Time          Energy          fmax
BFGS:    0 10:50:06     -205.817239        1.019589
BFGS:    1 10:50:09     -205.859206        0.551976
BFGS:    2 10:50:12     -205.921334        0.646500
BFGS:    3 10:50:15     -205.958302        0.729526
BFGS:    4 10:50:18     -206.000642        0.562998
BFGS:    5 10:50:21     -206.020831        0.355945
BFGS:    6 10:50:24     -206.036473        0.444410
BFGS:    7 10:50:27     -206.064130        0.813277
BFGS:    8 10:50:29     -206.116952        1.154317
BFGS:    9 10:50:32     -206.195428        1.182307
BFGS:   10 10:50:35     -206.260398        0.787963
BFGS:   11 10:50:38     -206.299954        0.431767
BFGS:   12 10:50:41     -206.331300        0.421954
BFGS:   13 10:50:43     -206.361848        0.598361
BFGS:   14 10:50:46     -206.391972        0.518668
BFGS:   15 10:50:49     -206.411359        0.229029
BFGS:   16 10:50:51     -206.417001        0.147318
BFGS:   17 10:50:54     -206.419776        0.177992
BFGS:   18 10:50:57     -206.424197        0.133794
BFGS:   19 10:51:00     -206.426409        0.094232
BFGS:   20 10:51:02     -206.427478        0.045618
