      Step     Time          Energy          fmax
BFGS:    0 01:26:11     -196.908089       22.884689
BFGS:    1 01:26:14     -201.708194        4.931384
BFGS:    2 01:26:17     -202.954709        2.594675
BFGS:    3 01:26:20     -203.483334        2.018832
BFGS:    4 01:26:23     -203.742053        1.723895
BFGS:    5 01:26:26     -204.042329        1.478369
BFGS:    6 01:26:29     -204.351046        2.098094
BFGS:    7 01:26:32     -204.625218        2.074208
BFGS:    8 01:26:35     -204.984893        1.748166
BFGS:    9 01:26:38     -205.348496        1.500081
BFGS:   10 01:26:41     -205.639119        1.014591
BFGS:   11 01:26:43     -205.821103        0.807507
BFGS:   12 01:26:46     -205.911839        0.625808
BFGS:   13 01:26:49     -205.968846        0.583345
BFGS:   14 01:26:52     -206.090161        0.571794
BFGS:   15 01:26:55     -206.157300        0.517523
BFGS:   16 01:26:58     -206.188327        0.469859
BFGS:   17 01:27:00     -206.211020        0.599217
BFGS:   18 01:27:03     -206.243666        0.770690
BFGS:   19 01:27:06     -206.283032        0.663004
BFGS:   20 01:27:09     -206.318618        0.372005
BFGS:   21 01:27:11     -206.348786        0.352328
BFGS:   22 01:27:14     -206.364184        0.354968
BFGS:   23 01:27:17     -206.380959        0.254894
BFGS:   24 01:27:19     -206.393218        0.180574
BFGS:   25 01:27:22     -206.398392        0.132151
BFGS:   26 01:27:25     -206.400853        0.101349
BFGS:   27 01:27:27     -206.403390        0.102933
BFGS:   28 01:27:30     -206.406516        0.092592
BFGS:   29 01:27:33     -206.409615        0.100168
BFGS:   30 01:27:35     -206.411774        0.099399
BFGS:   31 01:27:38     -206.412951        0.095574
BFGS:   32 01:27:41     -206.414126        0.085253
BFGS:   33 01:27:43     -206.415841        0.061898
BFGS:   34 01:27:46     -206.417331        0.062431
BFGS:   35 01:27:49     -206.418217        0.052902
BFGS:   36 01:27:51     -206.418647        0.066877
BFGS:   37 01:27:54     -206.419060        0.068529
BFGS:   38 01:27:56     -206.419701        0.072565
BFGS:   39 01:27:59     -206.420552        0.108578
BFGS:   40 01:28:02     -206.421496        0.107855
BFGS:   41 01:28:04     -206.422246        0.066676
BFGS:   42 01:28:07     -206.422801        0.055736
BFGS:   43 01:28:10     -206.423350        0.060906
BFGS:   44 01:28:12     -206.423848        0.070131
BFGS:   45 01:28:15     -206.424229        0.052822
BFGS:   46 01:28:18     -206.424399        0.022750
