      Step     Time          Energy          fmax
BFGS:    0 12:11:32     -191.604825       50.700118
BFGS:    1 12:11:35     -200.895772       13.015716
BFGS:    2 12:11:38     -202.375775        6.611510
BFGS:    3 12:11:41     -203.573382        1.891881
BFGS:    4 12:11:44     -203.961755        2.573204
BFGS:    5 12:11:47     -204.381064        4.180806
BFGS:    6 12:11:50     -204.945559        4.679346
BFGS:    7 12:11:53     -205.454642        4.199622
BFGS:    8 12:11:56     -205.908526        3.425891
BFGS:    9 12:11:59     -206.301493        2.601504
BFGS:   10 12:12:02     -206.629487        1.755538
BFGS:   11 12:12:04     -206.865731        0.904636
BFGS:   12 12:12:07     -206.915578        0.733959
BFGS:   13 12:12:10     -206.946471        0.583755
BFGS:   14 12:12:12     -206.973059        0.431068
BFGS:   15 12:12:15     -206.982161        0.252261
BFGS:   16 12:12:18     -206.986193        0.174150
BFGS:   17 12:12:21     -206.990092        0.171354
BFGS:   18 12:12:24     -206.992984        0.121822
BFGS:   19 12:12:26     -206.994031        0.043612
