      Step     Time          Energy          fmax
BFGS:    0 14:16:26     -204.226588        2.751398
BFGS:    1 14:16:29     -204.536778        1.520882
BFGS:    2 14:16:31     -204.911439        1.306972
BFGS:    3 14:16:34     -205.065139        1.328426
BFGS:    4 14:16:37     -205.203896        0.889900
BFGS:    5 14:16:39     -205.270427        0.774955
BFGS:    6 14:16:42     -205.350199        1.149298
BFGS:    7 14:16:45     -205.508494        1.879799
BFGS:    8 14:16:47     -205.779244        2.134777
BFGS:    9 14:16:50     -206.005757        1.589469
BFGS:   10 14:16:53     -206.141812        0.803089
BFGS:   11 14:16:56     -206.212952        0.556762
BFGS:   12 14:16:59     -206.279769        0.677409
BFGS:   13 14:17:01     -206.332455        0.720618
BFGS:   14 14:17:04     -206.376870        0.464514
BFGS:   15 14:17:07     -206.398810        0.194809
BFGS:   16 14:17:09     -206.406794        0.270738
BFGS:   17 14:17:12     -206.414002        0.232774
BFGS:   18 14:17:15     -206.418967        0.110652
BFGS:   19 14:17:17     -206.421538        0.074513
BFGS:   20 14:17:20     -206.422869        0.081198
BFGS:   21 14:17:22     -206.423541        0.064227
BFGS:   22 14:17:25     -206.424042        0.026954
