      Step     Time          Energy          fmax
BFGS:    0 15:53:39     -204.204400        7.093942
BFGS:    1 15:53:42     -205.018901        2.841896
BFGS:    2 15:53:45     -205.355696        1.292143
BFGS:    3 15:53:48     -205.545842        0.965820
BFGS:    4 15:53:51     -205.648680        1.676021
BFGS:    5 15:53:54     -205.825045        2.200641
BFGS:    6 15:53:56     -206.200484        2.431290
BFGS:    7 15:53:59     -206.256869        2.254819
BFGS:    8 15:54:02     -206.521174        1.414376
BFGS:    9 15:54:05     -206.687409        0.487484
BFGS:   10 15:54:08     -206.791377        1.042830
BFGS:   11 15:54:11     -206.836692        1.218829
BFGS:   12 15:54:13     -206.905392        0.828443
BFGS:   13 15:54:16     -206.923983        0.617703
BFGS:   14 15:54:19     -206.946688        0.511869
BFGS:   15 15:54:22     -206.966195        0.540402
BFGS:   16 15:54:24     -206.981578        0.396140
BFGS:   17 15:54:27     -206.989562        0.191842
BFGS:   18 15:54:30     -206.992642        0.044107
