      Step     Time          Energy          fmax
BFGS:    0 13:28:49     -204.117972        3.491316
BFGS:    1 13:28:52     -204.570687        2.207981
BFGS:    2 13:28:55     -205.006615        1.386760
BFGS:    3 13:28:58     -205.149075        1.256100
BFGS:    4 13:29:00     -205.266890        0.933274
BFGS:    5 13:29:03     -205.334613        1.122788
BFGS:    6 13:29:06     -205.418778        1.080752
BFGS:    7 13:29:09     -205.578324        1.552587
BFGS:    8 13:29:12     -205.806550        1.530219
BFGS:    9 13:29:15     -205.991717        1.022284
BFGS:   10 13:29:18     -206.079150        0.590868
BFGS:   11 13:29:20     -206.130704        0.627306
BFGS:   12 13:29:23     -206.215844        0.863794
BFGS:   13 13:29:26     -206.290658        0.855128
BFGS:   14 13:29:29     -206.344857        0.574036
BFGS:   15 13:29:31     -206.369696        0.279693
BFGS:   16 13:29:34     -206.382750        0.380524
BFGS:   17 13:29:37     -206.400019        0.432311
BFGS:   18 13:29:39     -206.411549        0.243438
BFGS:   19 13:29:42     -206.414756        0.094840
BFGS:   20 13:29:45     -206.415698        0.065051
BFGS:   21 13:29:47     -206.416955        0.104912
BFGS:   22 13:29:50     -206.418143        0.099086
BFGS:   23 13:29:53     -206.419104        0.070991
BFGS:   24 13:29:55     -206.419539        0.042019
