      Step     Time          Energy          fmax
BFGS:    0 21:22:11     -204.207343        7.082364
BFGS:    1 21:22:14     -205.022132        2.832881
BFGS:    2 21:22:17     -205.358012        1.293400
BFGS:    3 21:22:20     -205.548653        0.970671
BFGS:    4 21:22:23     -205.652652        1.682171
BFGS:    5 21:22:26     -205.830083        2.208299
BFGS:    6 21:22:28     -206.205613        2.436633
BFGS:    7 21:22:31     -206.249320        2.283853
BFGS:    8 21:22:34     -206.523455        1.388067
BFGS:    9 21:22:37     -206.681929        0.516593
BFGS:   10 21:22:40     -206.786332        1.059646
BFGS:   11 21:22:43     -206.832303        1.235568
BFGS:   12 21:22:46     -206.902636        0.848177
BFGS:   13 21:22:48     -206.922599        0.626436
BFGS:   14 21:22:51     -206.946633        0.523887
BFGS:   15 21:22:54     -206.966723        0.549407
BFGS:   16 21:22:57     -206.982264        0.401698
BFGS:   17 21:23:00     -206.990412        0.194117
BFGS:   18 21:23:03     -206.993573        0.043915
