      Step     Time          Energy          fmax
BFGS:    0 07:41:58     -206.304337        0.213394
BFGS:    1 07:42:01     -206.306819        0.161489
BFGS:    2 07:42:04     -206.312814        0.209081
BFGS:    3 07:42:07     -206.316272        0.237613
BFGS:    4 07:42:10     -206.320052        0.180406
BFGS:    5 07:42:12     -206.321971        0.169860
BFGS:    6 07:42:15     -206.323853        0.271470
BFGS:    7 07:42:18     -206.327264        0.373925
BFGS:    8 07:42:21     -206.334086        0.453834
BFGS:    9 07:42:24     -206.344500        0.404703
BFGS:   10 07:42:26     -206.354916        0.254958
BFGS:   11 07:42:29     -206.362736        0.274967
BFGS:   12 07:42:32     -206.372288        0.360754
BFGS:   13 07:42:35     -206.386199        0.534821
BFGS:   14 07:42:38     -206.403722        0.528851
BFGS:   15 07:42:40     -206.418984        0.307506
BFGS:   16 07:42:43     -206.424409        0.076424
BFGS:   17 07:42:46     -206.425605        0.070596
BFGS:   18 07:42:48     -206.426970        0.099671
BFGS:   19 07:42:51     -206.428267        0.109720
BFGS:   20 07:42:54     -206.428748        0.063677
BFGS:   21 07:42:56     -206.429068        0.032261
