      Step     Time          Energy          fmax
BFGS:    0 18:07:09     -206.304461        0.212403
BFGS:    1 18:07:12     -206.306908        0.161184
BFGS:    2 18:07:14     -206.312836        0.209910
BFGS:    3 18:07:17     -206.316331        0.240642
BFGS:    4 18:07:20     -206.320224        0.185985
BFGS:    5 18:07:23     -206.322234        0.172666
BFGS:    6 18:07:26     -206.324160        0.275198
BFGS:    7 18:07:29     -206.327576        0.375749
BFGS:    8 18:07:31     -206.334428        0.450840
BFGS:    9 18:07:34     -206.344832        0.392183
BFGS:   10 18:07:37     -206.355227        0.254705
BFGS:   11 18:07:40     -206.363047        0.273426
BFGS:   12 18:07:43     -206.372807        0.381117
BFGS:   13 18:07:45     -206.387290        0.554570
BFGS:   14 18:07:48     -206.405320        0.545466
BFGS:   15 18:07:51     -206.419898        0.317839
BFGS:   16 18:07:53     -206.425059        0.078007
BFGS:   17 18:07:56     -206.426242        0.062335
BFGS:   18 18:07:59     -206.427331        0.095638
BFGS:   19 18:08:01     -206.428441        0.105363
BFGS:   20 18:08:04     -206.428891        0.052265
BFGS:   21 18:08:07     -206.429129        0.023761
