      Step     Time          Energy          fmax
BFGS:    0 06:45:16     -196.905103       22.885985
BFGS:    1 06:45:19     -201.709746        4.936339
BFGS:    2 06:45:22     -202.957759        2.593541
BFGS:    3 06:45:25     -203.485854        2.021519
BFGS:    4 06:45:28     -203.745467        1.724974
BFGS:    5 06:45:31     -204.046046        1.481642
BFGS:    6 06:45:34     -204.353013        2.103922
BFGS:    7 06:45:37     -204.628220        2.084016
BFGS:    8 06:45:39     -204.986781        1.751167
BFGS:    9 06:45:42     -205.349631        1.494087
BFGS:   10 06:45:45     -205.639395        1.032800
BFGS:   11 06:45:48     -205.820836        0.805068
BFGS:   12 06:45:51     -205.911523        0.622032
BFGS:   13 06:45:54     -205.968726        0.580336
BFGS:   14 06:45:57     -206.089473        0.574554
BFGS:   15 06:46:00     -206.156102        0.519353
BFGS:   16 06:46:02     -206.186852        0.466153
BFGS:   17 06:46:05     -206.209410        0.588183
BFGS:   18 06:46:08     -206.241402        0.765829
BFGS:   19 06:46:11     -206.280148        0.666652
BFGS:   20 06:46:14     -206.315968        0.386268
BFGS:   21 06:46:16     -206.346385        0.364941
BFGS:   22 06:46:19     -206.363108        0.372281
BFGS:   23 06:46:22     -206.380145        0.270675
BFGS:   24 06:46:24     -206.393452        0.183723
BFGS:   25 06:46:27     -206.398783        0.134969
BFGS:   26 06:46:29     -206.401328        0.101464
BFGS:   27 06:46:32     -206.403876        0.100305
BFGS:   28 06:46:35     -206.406974        0.090783
BFGS:   29 06:46:37     -206.409997        0.096558
BFGS:   30 06:46:40     -206.412102        0.098383
BFGS:   31 06:46:42     -206.413237        0.098577
BFGS:   32 06:46:45     -206.414389        0.088557
BFGS:   33 06:46:48     -206.416079        0.059912
BFGS:   34 06:46:50     -206.417527        0.064959
BFGS:   35 06:46:53     -206.418372        0.050982
BFGS:   36 06:46:55     -206.418792        0.062300
BFGS:   37 06:46:58     -206.419190        0.063867
BFGS:   38 06:47:01     -206.419776        0.070644
BFGS:   39 06:47:03     -206.420573        0.104187
BFGS:   40 06:47:06     -206.421462        0.103433
BFGS:   41 06:47:09     -206.422204        0.064086
BFGS:   42 06:47:11     -206.422759        0.053320
BFGS:   43 06:47:14     -206.423306        0.061693
BFGS:   44 06:47:17     -206.423829        0.069282
BFGS:   45 06:47:19     -206.424216        0.052782
BFGS:   46 06:47:22     -206.424399        0.022676
