      Step     Time          Energy          fmax
BFGS:    0 11:01:42     -206.304337        0.213393
BFGS:    1 11:01:44     -206.306821        0.161481
BFGS:    2 11:01:47     -206.312810        0.209014
BFGS:    3 11:01:50     -206.316272        0.237531
BFGS:    4 11:01:53     -206.320052        0.180406
BFGS:    5 11:01:55     -206.321971        0.169824
BFGS:    6 11:01:58     -206.323855        0.271509
BFGS:    7 11:02:01     -206.327260        0.373846
BFGS:    8 11:02:04     -206.334088        0.453836
BFGS:    9 11:02:07     -206.344496        0.404767
BFGS:   10 11:02:10     -206.354916        0.254962
BFGS:   11 11:02:13     -206.362731        0.274972
BFGS:   12 11:02:15     -206.372290        0.360770
BFGS:   13 11:02:18     -206.386195        0.534828
BFGS:   14 11:02:21     -206.403720        0.528863
BFGS:   15 11:02:23     -206.418980        0.307524
BFGS:   16 11:02:26     -206.424409        0.076420
BFGS:   17 11:02:29     -206.425603        0.070590
BFGS:   18 11:02:32     -206.426968        0.099592
BFGS:   19 11:02:34     -206.428273        0.109700
BFGS:   20 11:02:37     -206.428740        0.063692
BFGS:   21 11:02:40     -206.429065        0.031518
