      Step     Time          Energy          fmax
BFGS:    0 00:36:05     -191.563716       50.890052
BFGS:    1 00:36:08     -200.883561       13.105663
BFGS:    2 00:36:11     -202.365382        6.668761
BFGS:    3 00:36:14     -203.564290        1.888928
BFGS:    4 00:36:17     -203.952168        2.565040
BFGS:    5 00:36:20     -204.369183        4.173978
BFGS:    6 00:36:23     -204.936162        4.675633
BFGS:    7 00:36:26     -205.445369        4.192985
BFGS:    8 00:36:29     -205.897313        3.420018
BFGS:    9 00:36:32     -206.288014        2.601594
BFGS:   10 00:36:35     -206.614449        1.769145
BFGS:   11 00:36:38     -206.859168        0.907496
BFGS:   12 00:36:40     -206.911549        0.771836
BFGS:   13 00:36:43     -206.940217        0.636554
BFGS:   14 00:36:46     -206.969399        0.466552
BFGS:   15 00:36:49     -206.979663        0.279004
BFGS:   16 00:36:51     -206.984214        0.189234
BFGS:   17 00:36:54     -206.988681        0.181539
BFGS:   18 00:36:57     -206.991820        0.129372
BFGS:   19 00:37:00     -206.992991        0.046551
