      Step     Time          Energy          fmax
BFGS:    0 20:11:59     -197.646456       13.613856
BFGS:    1 20:12:02     -202.685582        2.580980
BFGS:    2 20:12:05     -203.258870        1.753864
BFGS:    3 20:12:08     -203.677645        1.451588
BFGS:    4 20:12:11     -203.889596        1.609941
BFGS:    5 20:12:14     -204.177998        1.581573
BFGS:    6 20:12:17     -204.515530        1.649547
BFGS:    7 20:12:20     -204.859172        1.654032
BFGS:    8 20:12:23     -205.240916        1.525719
BFGS:    9 20:12:25     -205.580157        1.275206
BFGS:   10 20:12:28     -205.777585        0.940591
BFGS:   11 20:12:31     -205.869349        0.819663
BFGS:   12 20:12:34     -206.000529        0.748257
BFGS:   13 20:12:37     -206.107688        0.536493
BFGS:   14 20:12:39     -206.188504        0.588442
BFGS:   15 20:12:42     -206.250619        0.626004
BFGS:   16 20:12:45     -206.304595        0.565227
BFGS:   17 20:12:48     -206.345750        0.351159
BFGS:   18 20:12:51     -206.367579        0.276003
BFGS:   19 20:12:54     -206.375386        0.222185
BFGS:   20 20:12:56     -206.380404        0.157033
BFGS:   21 20:12:59     -206.386355        0.144831
BFGS:   22 20:13:02     -206.390820        0.110772
BFGS:   23 20:13:04     -206.392819        0.094861
BFGS:   24 20:13:07     -206.393903        0.080132
BFGS:   25 20:13:09     -206.395430        0.079071
BFGS:   26 20:13:12     -206.397715        0.091123
BFGS:   27 20:13:15     -206.400632        0.137451
BFGS:   28 20:13:17     -206.403567        0.147573
BFGS:   29 20:13:20     -206.406203        0.112773
BFGS:   30 20:13:23     -206.408259        0.104730
BFGS:   31 20:13:25     -206.409695        0.108315
BFGS:   32 20:13:28     -206.412669        0.109032
BFGS:   33 20:13:30     -206.415532        0.080470
BFGS:   34 20:13:33     -206.419818        0.076086
BFGS:   35 20:13:36     -206.420668        0.066739
BFGS:   36 20:13:38     -206.421187        0.066792
BFGS:   37 20:13:41     -206.422404        0.058828
BFGS:   38 20:13:44     -206.422951        0.048042
