      Step     Time          Energy          fmax
BFGS:    0 12:16:20     -191.563817       50.889690
BFGS:    1 12:16:23     -200.883563       13.105660
BFGS:    2 12:16:26     -202.365392        6.668698
BFGS:    3 12:16:29     -203.564275        1.888932
BFGS:    4 12:16:32     -203.952164        2.564962
BFGS:    5 12:16:35     -204.369181        4.174061
BFGS:    6 12:16:38     -204.936166        4.675657
BFGS:    7 12:16:41     -205.445382        4.193009
BFGS:    8 12:16:44     -205.897321        3.420036
BFGS:    9 12:16:47     -206.288028        2.601557
BFGS:   10 12:16:50     -206.614472        1.769098
BFGS:   11 12:16:52     -206.859170        0.907472
BFGS:   12 12:16:55     -206.911557        0.771801
BFGS:   13 12:16:58     -206.940224        0.636551
BFGS:   14 12:17:01     -206.969403        0.466532
BFGS:   15 12:17:03     -206.979663        0.278997
BFGS:   16 12:17:06     -206.984214        0.189222
BFGS:   17 12:17:09     -206.988683        0.181518
BFGS:   18 12:17:12     -206.991822        0.129282
BFGS:   19 12:17:15     -206.992989        0.046559
