      Step     Time          Energy          fmax
BFGS:    0 14:17:28     -204.039004        3.089358
BFGS:    1 14:17:30     -204.455964        1.697787
BFGS:    2 14:17:33     -204.909383        1.324681
BFGS:    3 14:17:36     -205.062306        1.313088
BFGS:    4 14:17:39     -205.213692        0.867346
BFGS:    5 14:17:42     -205.286797        0.825114
BFGS:    6 14:17:44     -205.370435        1.176617
BFGS:    7 14:17:47     -205.561047        1.926384
BFGS:    8 14:17:50     -205.844430        2.084187
BFGS:    9 14:17:53     -206.083888        1.454444
BFGS:   10 14:17:56     -206.212994        0.560097
BFGS:   11 14:17:58     -206.261616        0.480559
BFGS:   12 14:18:01     -206.320699        0.543406
BFGS:   13 14:18:04     -206.362960        0.581865
BFGS:   14 14:18:06     -206.393063        0.353734
BFGS:   15 14:18:09     -206.406287        0.181529
BFGS:   16 14:18:12     -206.412368        0.241474
BFGS:   17 14:18:14     -206.418130        0.234611
BFGS:   18 14:18:17     -206.422421        0.109733
BFGS:   19 14:18:20     -206.424252        0.064284
BFGS:   20 14:18:23     -206.425147        0.064371
BFGS:   21 14:18:25     -206.425610        0.060951
BFGS:   22 14:18:28     -206.425858        0.031902
