      Step     Time          Energy          fmax
BFGS:    0 12:35:00     -205.828000        0.736004
BFGS:    1 12:35:03     -205.860722        0.546257
BFGS:    2 12:35:06     -205.936278        0.671335
BFGS:    3 12:35:08     -205.971299        0.677575
BFGS:    4 12:35:11     -206.002391        0.425068
BFGS:    5 12:35:13     -206.016631        0.337455
BFGS:    6 12:35:16     -206.035226        0.595377
BFGS:    7 12:35:19     -206.068761        0.942312
BFGS:    8 12:35:21     -206.131961        1.195645
BFGS:    9 12:35:24     -206.205531        1.044386
BFGS:   10 12:35:27     -206.256392        0.619398
BFGS:   11 12:35:29     -206.293105        0.442902
BFGS:   12 12:35:32     -206.326930        0.596242
BFGS:   13 12:35:35     -206.362845        0.702935
BFGS:   14 12:35:37     -206.393042        0.493374
BFGS:   15 12:35:40     -206.407977        0.148468
BFGS:   16 12:35:42     -206.411521        0.166203
BFGS:   17 12:35:45     -206.415732        0.240140
BFGS:   18 12:35:47     -206.420598        0.208347
BFGS:   19 12:35:50     -206.423600        0.113045
BFGS:   20 12:35:52     -206.424344        0.041357
