      Step     Time          Energy          fmax
BFGS:    0 07:19:29     -204.075904        2.935640
BFGS:    1 07:19:32     -204.506614        1.786489
BFGS:    2 07:19:35     -204.970872        1.257632
BFGS:    3 07:19:38     -205.113570        1.208554
BFGS:    4 07:19:41     -205.235333        0.778904
BFGS:    5 07:19:44     -205.295022        0.734451
BFGS:    6 07:19:46     -205.371394        1.127235
BFGS:    7 07:19:49     -205.525891        1.764171
BFGS:    8 07:19:52     -205.777316        1.909417
BFGS:    9 07:19:55     -205.981347        1.388630
BFGS:   10 07:19:58     -206.084306        0.795822
BFGS:   11 07:20:00     -206.147681        0.537309
BFGS:   12 07:20:03     -206.231126        0.867544
BFGS:   13 07:20:06     -206.298739        0.934097
BFGS:   14 07:20:09     -206.357562        0.593964
BFGS:   15 07:20:12     -206.385772        0.300673
BFGS:   16 07:20:14     -206.396453        0.289847
BFGS:   17 07:20:17     -206.408538        0.304080
BFGS:   18 07:20:20     -206.417235        0.190606
BFGS:   19 07:20:22     -206.420865        0.082473
BFGS:   20 07:20:25     -206.422574        0.093914
BFGS:   21 07:20:28     -206.423690        0.085650
BFGS:   22 07:20:30     -206.424681        0.041180
