      Step     Time          Energy          fmax
BFGS:    0 06:19:12     -207.790148        2.138515
BFGS:    1 06:19:14     -207.890057        3.314686
BFGS:    2 06:19:17     -208.134175        2.980188
BFGS:    3 06:19:19     -208.337464        0.792656
BFGS:    4 06:19:22     -208.362755        0.650458
BFGS:    5 06:19:24     -208.463114        1.291760
BFGS:    6 06:19:27     -208.617348        1.948570
BFGS:    7 06:19:30     -208.789843        1.986958
BFGS:    8 06:19:32     -208.932746        1.424947
BFGS:    9 06:19:35     -209.037187        0.811895
BFGS:   10 06:19:38     -209.107151        0.741608
BFGS:   11 06:19:40     -209.213956        1.150317
BFGS:   12 06:19:43     -209.275905        0.836338
BFGS:   13 06:19:45     -209.301785        0.293657
BFGS:   14 06:19:48     -209.320642        0.202496
BFGS:   15 06:19:50     -209.339426        0.434367
BFGS:   16 06:19:53     -209.351028        0.367185
BFGS:   17 06:19:55     -209.360533        0.174396
BFGS:   18 06:19:58     -209.366491        0.052223
BFGS:   19 06:20:00     -209.368044        0.040154
