      Step     Time          Energy          fmax
BFGS:    0 12:19:57     -205.282550        5.188409
BFGS:    1 12:20:00     -206.169263        5.748144
BFGS:    2 12:20:03     -206.623343       15.899723
BFGS:    3 12:20:05     -206.912780        5.843432
BFGS:    4 12:20:08     -207.332293        2.984161
BFGS:    5 12:20:11     -207.421082        1.024521
BFGS:    6 12:20:14     -207.524431        2.331713
BFGS:    7 12:20:16     -207.811606        4.127896
BFGS:    8 12:20:19     -208.125200        3.826703
BFGS:    9 12:20:22     -208.367483        2.231783
BFGS:   10 12:20:24     -208.539299        1.046966
BFGS:   11 12:20:27     -208.685404        1.268373
BFGS:   12 12:20:30     -208.840545        2.367646
BFGS:   13 12:20:32     -209.003966        2.831137
BFGS:   14 12:20:35     -209.143760        2.349284
BFGS:   15 12:20:37     -209.214474        1.053266
BFGS:   16 12:20:40     -209.246620        0.461865
BFGS:   17 12:20:43     -209.278863        1.041228
BFGS:   18 12:20:45     -209.313395        1.286640
BFGS:   19 12:20:48     -209.333591        0.690845
BFGS:   20 12:20:50     -209.341593        0.389509
BFGS:   21 12:20:53     -209.346951        0.275990
BFGS:   22 12:20:55     -209.350695        0.374115
BFGS:   23 12:20:58     -209.353030        0.269775
BFGS:   24 12:21:00     -209.354461        0.165453
BFGS:   25 12:21:03     -209.355480        0.115470
BFGS:   26 12:21:05     -209.356515        0.141993
BFGS:   27 12:21:08     -209.357346        0.104181
BFGS:   28 12:21:10     -209.357906        0.066972
BFGS:   29 12:21:13     -209.358422        0.070261
BFGS:   30 12:21:15     -209.359221        0.117531
BFGS:   31 12:21:18     -209.360537        0.141424
BFGS:   32 12:21:20     -209.362618        0.103619
BFGS:   33 12:21:23     -209.364198        0.058949
BFGS:   34 12:21:25     -209.364999        0.060277
BFGS:   35 12:21:28     -209.365436        0.061032
BFGS:   36 12:21:30     -209.365913        0.057715
BFGS:   37 12:21:33     -209.366707        0.047304
