      Step     Time          Energy          fmax
BFGS:    0 14:02:10     -194.077909       19.019300
BFGS:    1 14:02:13     -201.242671       13.032030
BFGS:    2 14:02:15     -201.392924       20.570152
BFGS:    3 14:02:18     -202.862721        6.203190
BFGS:    4 14:02:21     -203.211162        6.076305
BFGS:    5 14:02:24     -203.447371        2.713322
BFGS:    6 14:02:27     -203.611920        2.177817
BFGS:    7 14:02:30     -204.001620        5.235827
BFGS:    8 14:02:33     -204.417027        4.284150
BFGS:    9 14:02:36     -205.065053        4.476749
BFGS:   10 14:02:38     -205.716323        4.675660
BFGS:   11 14:02:41     -206.329255        4.341329
BFGS:   12 14:02:44     -206.870666        3.653174
BFGS:   13 14:02:47     -207.331656        2.835155
BFGS:   14 14:02:50     -207.713465        2.020135
BFGS:   15 14:02:52     -208.029018        1.326550
BFGS:   16 14:02:55     -208.291152        1.066043
BFGS:   17 14:02:58     -208.511081        0.905714
BFGS:   18 14:03:00     -208.695724        0.950866
BFGS:   19 14:03:03     -208.844484        0.947190
BFGS:   20 14:03:06     -208.963667        0.861693
BFGS:   21 14:03:08     -209.053596        0.782749
BFGS:   22 14:03:11     -209.201058        0.596115
BFGS:   23 14:03:13     -209.237307        0.611645
BFGS:   24 14:03:16     -209.269714        0.404016
BFGS:   25 14:03:19     -209.300255        0.354747
BFGS:   26 14:03:21     -209.328561        0.303552
BFGS:   27 14:03:24     -209.345499        0.097952
BFGS:   28 14:03:26     -209.351984        0.126553
BFGS:   29 14:03:29     -209.353703        0.117103
BFGS:   30 14:03:31     -209.356521        0.123667
BFGS:   31 14:03:34     -209.360136        0.119318
BFGS:   32 14:03:36     -209.364577        0.100788
BFGS:   33 14:03:39     -209.365726        0.081187
BFGS:   34 14:03:41     -209.366828        0.059525
BFGS:   35 14:03:44     -209.367367        0.052814
BFGS:   36 14:03:46     -209.368301        0.034902
