      Step     Time          Energy          fmax
BFGS:    0 06:14:03     -207.790148        2.138514
BFGS:    1 06:14:06     -207.890057        3.314687
BFGS:    2 06:14:08     -208.134175        2.980189
BFGS:    3 06:14:11     -208.337463        0.792848
BFGS:    4 06:14:14     -208.362755        0.650631
BFGS:    5 06:14:16     -208.463098        1.292787
BFGS:    6 06:14:19     -208.617312        1.949101
BFGS:    7 06:14:21     -208.789821        1.987136
BFGS:    8 06:14:24     -208.932724        1.425742
BFGS:    9 06:14:27     -209.037173        0.811877
BFGS:   10 06:14:29     -209.107135        0.741612
BFGS:   11 06:14:32     -209.213933        1.149676
BFGS:   12 06:14:34     -209.275897        0.837231
BFGS:   13 06:14:37     -209.301790        0.294045
BFGS:   14 06:14:39     -209.320642        0.202506
BFGS:   15 06:14:42     -209.339414        0.434214
BFGS:   16 06:14:44     -209.351027        0.367862
BFGS:   17 06:14:47     -209.360527        0.174384
BFGS:   18 06:14:49     -209.366487        0.052253
BFGS:   19 06:14:52     -209.368042        0.040159
