      Step     Time          Energy          fmax
BFGS:    0 10:55:33     -193.435349       18.716182
BFGS:    1 10:55:36     -200.561584       13.631622
BFGS:    2 10:55:39     -201.202800       18.754795
BFGS:    3 10:55:42     -202.484500        6.383255
BFGS:    4 10:55:45     -202.819449        6.183973
BFGS:    5 10:55:48     -203.041398        2.443222
BFGS:    6 10:55:51     -203.166804        1.608055
BFGS:    7 10:55:54     -203.439345        3.490152
BFGS:    8 10:55:57     -203.687129        3.049218
BFGS:    9 10:56:00     -204.249764        3.835765
BFGS:   10 10:56:03     -204.805652        4.098867
BFGS:   11 10:56:05     -205.351005        4.053685
BFGS:   12 10:56:08     -205.860587        3.808722
BFGS:   13 10:56:11     -206.328437        3.449582
BFGS:   14 10:56:14     -206.753573        3.019602
BFGS:   15 10:56:16     -207.136626        2.572542
BFGS:   16 10:56:19     -207.481183        2.123272
BFGS:   17 10:56:22     -207.793185        1.676183
BFGS:   18 10:56:24     -208.077380        1.459376
BFGS:   19 10:56:27     -208.338045        1.311562
BFGS:   20 10:56:30     -208.576451        1.145634
BFGS:   21 10:56:32     -208.785867        0.949397
BFGS:   22 10:56:35     -208.951941        0.751875
BFGS:   23 10:56:38     -209.059813        0.857253
BFGS:   24 10:56:40     -209.134717        0.802616
BFGS:   25 10:56:43     -209.312010        0.791659
BFGS:   26 10:56:45     -209.328506        0.556248
BFGS:   27 10:56:48     -209.334030        0.183287
BFGS:   28 10:56:50     -209.347378        0.542024
BFGS:   29 10:56:53     -209.351611        0.393799
BFGS:   30 10:56:55     -209.354606        0.061391
BFGS:   31 10:56:58     -209.355690        0.185713
BFGS:   32 10:57:00     -209.357820        0.409796
BFGS:   33 10:57:03     -209.360453        0.472473
BFGS:   34 10:57:05     -209.364358        0.341443
BFGS:   35 10:57:08     -209.365561        0.129589
BFGS:   36 10:57:10     -209.366483        0.091862
BFGS:   37 10:57:13     -209.367768        0.259532
BFGS:   38 10:57:15     -209.368449        0.237903
BFGS:   39 10:57:18     -209.368840        0.088601
BFGS:   40 10:57:20     -209.368887        0.014190
