      Step     Time          Energy          fmax
BFGS:    0 14:26:37     -201.049369        9.609157
BFGS:    1 14:26:40     -203.932115       12.489012
BFGS:    2 14:26:43     -203.970784       26.918832
BFGS:    3 14:26:46     -205.203597        5.619071
BFGS:    4 14:26:48     -205.701848        4.013235
BFGS:    5 14:26:51     -205.872323        2.129637
BFGS:    6 14:26:54     -206.126861        4.050133
BFGS:    7 14:26:57     -206.355832        3.532740
BFGS:    8 14:27:00     -206.908271        2.210255
BFGS:    9 14:27:02     -207.297650        1.674530
BFGS:   10 14:27:05     -207.605735        1.590790
BFGS:   11 14:27:08     -207.881229        1.514966
BFGS:   12 14:27:11     -208.136773        1.697069
BFGS:   13 14:27:13     -208.377236        1.589774
BFGS:   14 14:27:16     -208.618149        1.250547
BFGS:   15 14:27:18     -208.868745        0.897522
BFGS:   16 14:27:21     -209.023176        0.927558
BFGS:   17 14:27:24     -209.092518        0.716961
BFGS:   18 14:27:26     -209.164238        0.475389
BFGS:   19 14:27:29     -209.244407        0.488179
BFGS:   20 14:27:31     -209.305350        0.415125
BFGS:   21 14:27:34     -209.342927        0.241912
BFGS:   22 14:27:36     -209.357386        0.123859
BFGS:   23 14:27:39     -209.362484        0.114992
BFGS:   24 14:27:42     -209.364366        0.092742
BFGS:   25 14:27:44     -209.365555        0.069748
BFGS:   26 14:27:47     -209.367002        0.053403
BFGS:   27 14:27:49     -209.367926        0.040740
