      Step     Time          Energy          fmax
BFGS:    0 14:39:01     -205.567662        4.035835
BFGS:    1 14:39:03     -206.150397        6.478112
BFGS:    2 14:39:06     -206.940351       10.859903
BFGS:    3 14:39:09     -207.257732        3.401008
BFGS:    4 14:39:12     -207.367867        1.851396
BFGS:    5 14:39:15     -207.446119        1.485315
BFGS:    6 14:39:17     -207.579858        2.096331
BFGS:    7 14:39:20     -207.865222        3.498336
BFGS:    8 14:39:23     -208.114040        2.415343
BFGS:    9 14:39:26     -208.294899        1.081463
BFGS:   10 14:39:28     -208.468834        1.395416
BFGS:   11 14:39:31     -208.665392        2.552272
BFGS:   12 14:39:33     -208.843515        2.905844
BFGS:   13 14:39:36     -208.995303        2.662172
BFGS:   14 14:39:39     -209.115654        1.934876
BFGS:   15 14:39:41     -209.197899        0.938331
BFGS:   16 14:39:44     -209.246949        0.527670
BFGS:   17 14:39:46     -209.272048        0.694191
BFGS:   18 14:39:49     -209.306314        0.886078
BFGS:   19 14:39:51     -209.334784        0.574603
BFGS:   20 14:39:54     -209.349668        0.175298
BFGS:   21 14:39:56     -209.355271        0.113008
BFGS:   22 14:39:59     -209.357306        0.115647
BFGS:   23 14:40:01     -209.359810        0.068887
BFGS:   24 14:40:04     -209.362539        0.089698
BFGS:   25 14:40:06     -209.365988        0.225168
BFGS:   26 14:40:09     -209.367072        0.153444
BFGS:   27 14:40:12     -209.367839        0.046300
