      Step     Time          Energy          fmax
BFGS:    0 11:09:36     -200.610772        9.120914
BFGS:    1 11:09:39     -203.364860       11.901024
BFGS:    2 11:09:42     -203.129788       31.653515
BFGS:    3 11:09:45     -204.566756        6.527533
BFGS:    4 11:09:48     -205.250998        4.695786
BFGS:    5 11:09:51     -205.457782        2.680065
BFGS:    6 11:09:54     -205.737061        3.848991
BFGS:    7 11:09:57     -206.026954        3.813323
BFGS:    8 11:10:00     -206.696570        3.028926
BFGS:    9 11:10:03     -207.253366        2.617067
BFGS:   10 11:10:05     -207.706203        1.996891
BFGS:   11 11:10:08     -208.072846        1.421808
BFGS:   12 11:10:11     -208.366300        1.302706
BFGS:   13 11:10:13     -208.596974        1.164759
BFGS:   14 11:10:16     -208.774834        1.056975
BFGS:   15 11:10:19     -208.920939        0.993959
BFGS:   16 11:10:21     -209.063786        0.948993
BFGS:   17 11:10:24     -209.206689        0.750347
BFGS:   18 11:10:26     -209.266461        0.355610
BFGS:   19 11:10:29     -209.288259        0.299727
BFGS:   20 11:10:31     -209.308053        0.250558
BFGS:   21 11:10:34     -209.325895        0.261690
BFGS:   22 11:10:36     -209.342070        0.194641
BFGS:   23 11:10:39     -209.353235        0.096456
BFGS:   24 11:10:41     -209.357926        0.072269
BFGS:   25 11:10:44     -209.359395        0.065350
BFGS:   26 11:10:46     -209.360953        0.078086
BFGS:   27 11:10:49     -209.362854        0.121317
BFGS:   28 11:10:51     -209.364564        0.089902
BFGS:   29 11:10:54     -209.367657        0.046913
