      Step     Time          Energy          fmax
BFGS:    0 08:03:38     -201.049384        9.609094
BFGS:    1 08:03:41     -203.932115       12.489005
BFGS:    2 08:03:44     -203.970782       26.918831
BFGS:    3 08:03:46     -205.203595        5.619072
BFGS:    4 08:03:49     -205.701844        4.013340
BFGS:    5 08:03:52     -205.872323        2.129428
BFGS:    6 08:03:55     -206.126870        4.049144
BFGS:    7 08:03:57     -206.355847        3.533097
BFGS:    8 08:04:00     -206.908240        2.209260
BFGS:    9 08:04:03     -207.297615        1.674610
BFGS:   10 08:04:06     -207.605716        1.590899
BFGS:   11 08:04:09     -207.881229        1.514195
BFGS:   12 08:04:11     -208.136806        1.696745
BFGS:   13 08:04:14     -208.377271        1.589797
BFGS:   14 08:04:17     -208.618180        1.251340
BFGS:   15 08:04:19     -208.868774        0.897365
BFGS:   16 08:04:22     -209.023164        0.926768
BFGS:   17 08:04:24     -209.092518        0.715989
BFGS:   18 08:04:27     -209.164242        0.475357
BFGS:   19 08:04:30     -209.244428        0.488169
BFGS:   20 08:04:32     -209.305371        0.415083
BFGS:   21 08:04:35     -209.342935        0.241870
BFGS:   22 08:04:37     -209.357396        0.123864
BFGS:   23 08:04:40     -209.362485        0.115015
BFGS:   24 08:04:42     -209.364366        0.092752
BFGS:   25 08:04:45     -209.365552        0.069731
BFGS:   26 08:04:47     -209.366999        0.054236
BFGS:   27 08:04:50     -209.367927        0.040720
