      Step     Time          Energy          fmax
BFGS:    0 13:51:39     -207.810564        2.054514
BFGS:    1 13:51:42     -207.917090        3.214308
BFGS:    2 13:51:44     -208.141888        3.469744
BFGS:    3 13:51:47     -208.346433        0.956794
BFGS:    4 13:51:50     -208.368830        0.646390
BFGS:    5 13:51:52     -208.469729        1.577727
BFGS:    6 13:51:55     -208.611516        2.432073
BFGS:    7 13:51:58     -208.770266        2.560447
BFGS:    8 13:52:00     -208.900081        1.701184
BFGS:    9 13:52:03     -208.992456        0.721493
BFGS:   10 13:52:05     -209.067976        1.316568
BFGS:   11 13:52:08     -209.169888        1.915922
BFGS:   12 13:52:11     -209.243588        1.266497
BFGS:   13 13:52:13     -209.279392        0.426072
BFGS:   14 13:52:16     -209.303940        0.269409
BFGS:   15 13:52:18     -209.327005        0.570892
BFGS:   16 13:52:21     -209.345388        0.611728
BFGS:   17 13:52:23     -209.356719        0.350888
BFGS:   18 13:52:26     -209.361386        0.112307
BFGS:   19 13:52:28     -209.362539        0.095402
BFGS:   20 13:52:31     -209.363172        0.076272
BFGS:   21 13:52:33     -209.363906        0.049910
