      Step     Time          Energy          fmax
BFGS:    0 02:53:09     -193.006576       69.736985
BFGS:    1 02:53:12     -203.012326       37.570786
BFGS:    2 02:53:14     -203.718957       38.265332
BFGS:    3 02:53:17     -205.872533       12.345020
BFGS:    4 02:53:20     -206.512126        8.782285
BFGS:    5 02:53:23     -206.897120        4.840340
BFGS:    6 02:53:26     -207.126513        2.548901
BFGS:    7 02:53:28     -207.704571        2.552917
BFGS:    8 02:53:31     -208.095758        2.581732
BFGS:    9 02:53:34     -208.387628        2.092170
BFGS:   10 02:53:37     -208.631863        1.536985
BFGS:   11 02:53:39     -208.836865        1.088869
BFGS:   12 02:53:42     -208.994530        0.792931
BFGS:   13 02:53:44     -209.104104        0.829321
BFGS:   14 02:53:47     -209.166373        0.898642
BFGS:   15 02:53:49     -209.190434        0.880287
BFGS:   16 02:53:52     -209.216510        0.808823
BFGS:   17 02:53:55     -209.247280        0.671039
BFGS:   18 02:53:58     -209.272395        0.541668
BFGS:   19 02:54:00     -209.287779        0.475268
BFGS:   20 02:54:03     -209.298063        0.392366
BFGS:   21 02:54:05     -209.310531        0.332927
BFGS:   22 02:54:08     -209.324529        0.359946
BFGS:   23 02:54:10     -209.336151        0.383810
BFGS:   24 02:54:13     -209.345953        0.365982
BFGS:   25 02:54:15     -209.353547        0.290620
BFGS:   26 02:54:18     -209.359968        0.160946
BFGS:   27 02:54:20     -209.363385        0.079151
BFGS:   28 02:54:23     -209.364086        0.037700
