      Step     Time          Energy          fmax
BFGS:    0 08:11:02     -205.567668        4.035831
BFGS:    1 08:11:05     -206.150403        6.478111
BFGS:    2 08:11:07     -206.940352       10.859905
BFGS:    3 08:11:10     -207.257730        3.401008
BFGS:    4 08:11:13     -207.367867        1.851404
BFGS:    5 08:11:16     -207.446119        1.485713
BFGS:    6 08:11:19     -207.579845        2.096342
BFGS:    7 08:11:22     -207.865206        3.498314
BFGS:    8 08:11:24     -208.114036        2.415160
BFGS:    9 08:11:27     -208.294893        1.081458
BFGS:   10 08:11:30     -208.468824        1.395101
BFGS:   11 08:11:32     -208.665381        2.552266
BFGS:   12 08:11:35     -208.843515        2.905707
BFGS:   13 08:11:37     -208.995297        2.662305
BFGS:   14 08:11:40     -209.115651        1.935021
BFGS:   15 08:11:43     -209.197900        0.938154
BFGS:   16 08:11:45     -209.246950        0.527678
BFGS:   17 08:11:48     -209.272045        0.694380
BFGS:   18 08:11:50     -209.306301        0.886124
BFGS:   19 08:11:53     -209.334784        0.574787
BFGS:   20 08:11:55     -209.349667        0.175317
BFGS:   21 08:11:58     -209.355267        0.112832
BFGS:   22 08:12:00     -209.357300        0.115640
BFGS:   23 08:12:03     -209.359806        0.068887
BFGS:   24 08:12:05     -209.362539        0.089868
BFGS:   25 08:12:08     -209.365981        0.225182
BFGS:   26 08:12:10     -209.367071        0.153445
BFGS:   27 08:12:13     -209.367836        0.046357
