      Step     Time          Energy          fmax
BFGS:    0 02:26:27      -78.411366      481.000877
BFGS:    1 02:26:30     -179.618501      106.528014
BFGS:    2 02:26:32     -184.575921       90.041665
BFGS:    3 02:26:35     -191.786660       70.130988
BFGS:    4 02:26:38     -198.071046       44.025586
BFGS:    5 02:26:41     -203.541430       19.523239
BFGS:    6 02:26:43     -205.381036       10.465452
BFGS:    7 02:26:46     -206.280524        6.580046
BFGS:    8 02:26:49     -207.249289        3.106742
BFGS:    9 02:26:52     -207.873459        1.523094
BFGS:   10 02:26:55     -208.316651        1.277892
BFGS:   11 02:26:57     -208.641172        0.939675
BFGS:   12 02:27:00     -208.875746        1.038670
BFGS:   13 02:27:03     -209.040217        0.963860
BFGS:   14 02:27:05     -209.148630        0.797835
BFGS:   15 02:27:08     -209.215539        0.555073
BFGS:   16 02:27:10     -209.250052        0.546029
BFGS:   17 02:27:13     -209.263114        0.621755
BFGS:   18 02:27:15     -209.276251        0.678654
BFGS:   19 02:27:18     -209.288708        0.698034
BFGS:   20 02:27:21     -209.298248        0.667157
BFGS:   21 02:27:23     -209.303315        0.604136
BFGS:   22 02:27:26     -209.306302        0.543473
BFGS:   23 02:27:28     -209.310996        0.449208
BFGS:   24 02:27:31     -209.319038        0.297625
BFGS:   25 02:27:33     -209.329572        0.373041
BFGS:   26 02:27:36     -209.339260        0.533590
BFGS:   27 02:27:39     -209.344541        0.420000
BFGS:   28 02:27:41     -209.350309        0.143829
BFGS:   29 02:27:43     -209.355887        0.278964
BFGS:   30 02:27:46     -209.361275        0.485492
BFGS:   31 02:27:49     -209.364130        0.403555
BFGS:   32 02:27:51     -209.364968        0.171665
BFGS:   33 02:27:54     -209.365116        0.032408
