      Step     Time          Energy          fmax
BFGS:    0 02:39:56      -78.411366      481.000910
BFGS:    1 02:39:59     -179.618501      106.528014
BFGS:    2 02:40:02     -184.575925       90.041641
BFGS:    3 02:40:05     -191.786660       70.130981
BFGS:    4 02:40:07     -198.071046       44.025588
BFGS:    5 02:40:10     -203.541434       19.523239
BFGS:    6 02:40:13     -205.381028       10.465454
BFGS:    7 02:40:16     -206.280522        6.580476
BFGS:    8 02:40:19     -207.249295        3.106131
BFGS:    9 02:40:21     -207.873462        1.523069
BFGS:   10 02:40:24     -208.316649        1.277888
BFGS:   11 02:40:27     -208.641170        0.939662
BFGS:   12 02:40:29     -208.875745        1.038666
BFGS:   13 02:40:32     -209.040219        0.963865
BFGS:   14 02:40:35     -209.148633        0.797824
BFGS:   15 02:40:37     -209.215541        0.555074
BFGS:   16 02:40:40     -209.250052        0.546029
BFGS:   17 02:40:42     -209.263116        0.621764
BFGS:   18 02:40:45     -209.276248        0.678649
BFGS:   19 02:40:48     -209.288712        0.698040
BFGS:   20 02:40:50     -209.298244        0.667163
BFGS:   21 02:40:53     -209.303314        0.604130
BFGS:   22 02:40:55     -209.306305        0.543476
BFGS:   23 02:40:58     -209.310998        0.449194
BFGS:   24 02:41:00     -209.319038        0.297634
BFGS:   25 02:41:03     -209.329576        0.372711
BFGS:   26 02:41:06     -209.339260        0.533754
BFGS:   27 02:41:08     -209.344539        0.419850
BFGS:   28 02:41:11     -209.350309        0.143875
BFGS:   29 02:41:13     -209.355889        0.278978
BFGS:   30 02:41:16     -209.361273        0.485481
BFGS:   31 02:41:18     -209.364130        0.403548
BFGS:   32 02:41:21     -209.364968        0.171673
BFGS:   33 02:41:23     -209.365115        0.032446
