      Step     Time          Energy          fmax
BFGS:    0 09:19:08     -205.443151        3.950893
BFGS:    1 09:19:10     -205.994315        6.311133
BFGS:    2 09:19:13     -206.627854       13.282819
BFGS:    3 09:19:16     -207.137577        3.501573
BFGS:    4 09:19:19     -207.262124        2.005476
BFGS:    5 09:19:22     -207.380729        1.847947
BFGS:    6 09:19:24     -207.574002        2.599735
BFGS:    7 09:19:27     -207.945768        3.940622
BFGS:    8 09:19:30     -208.247622        3.061397
BFGS:    9 09:19:32     -208.484747        1.362296
BFGS:   10 09:19:35     -208.682491        1.045321
BFGS:   11 09:19:37     -208.843317        1.375018
BFGS:   12 09:19:40     -208.979749        1.838927
BFGS:   13 09:19:43     -209.097346        1.862458
BFGS:   14 09:19:45     -209.192013        1.571631
BFGS:   15 09:19:48     -209.260877        1.052208
BFGS:   16 09:19:50     -209.304336        0.418616
BFGS:   17 09:19:53     -209.326632        0.312231
BFGS:   18 09:19:55     -209.336911        0.358545
BFGS:   19 09:19:58     -209.349462        0.392023
BFGS:   20 09:20:01     -209.357214        0.215029
BFGS:   21 09:20:03     -209.364412        0.088291
BFGS:   22 09:20:06     -209.365583        0.082447
BFGS:   23 09:20:08     -209.366335        0.037269
