      Step     Time          Energy          fmax
BFGS:    0 02:24:57      -78.411382      481.000828
BFGS:    1 02:25:00     -179.618497      106.528037
BFGS:    2 02:25:03     -184.575921       90.041641
BFGS:    3 02:25:05     -191.786674       70.130981
BFGS:    4 02:25:08     -198.071040       44.025586
BFGS:    5 02:25:11     -203.541417       19.523380
BFGS:    6 02:25:14     -205.381009       10.465755
BFGS:    7 02:25:16     -206.280515        6.580221
BFGS:    8 02:25:19     -207.249286        3.106734
BFGS:    9 02:25:22     -207.873457        1.523053
BFGS:   10 02:25:25     -208.316648        1.277884
BFGS:   11 02:25:27     -208.641168        0.939646
BFGS:   12 02:25:30     -208.875745        1.038850
BFGS:   13 02:25:33     -209.040217        0.963689
BFGS:   14 02:25:35     -209.148624        0.797815
BFGS:   15 02:25:38     -209.215538        0.555075
BFGS:   16 02:25:40     -209.250051        0.546022
BFGS:   17 02:25:43     -209.263114        0.621764
BFGS:   18 02:25:46     -209.276245        0.678664
BFGS:   19 02:25:48     -209.288708        0.698038
BFGS:   20 02:25:51     -209.298246        0.667157
BFGS:   21 02:25:53     -209.303312        0.604151
BFGS:   22 02:25:56     -209.306305        0.543465
BFGS:   23 02:25:58     -209.310996        0.449240
BFGS:   24 02:26:01     -209.319036        0.297661
BFGS:   25 02:26:04     -209.329575        0.373028
BFGS:   26 02:26:06     -209.339260        0.533592
BFGS:   27 02:26:09     -209.344537        0.419684
BFGS:   28 02:26:11     -209.350308        0.143831
BFGS:   29 02:26:14     -209.355887        0.279151
BFGS:   30 02:26:16     -209.361269        0.485322
BFGS:   31 02:26:19     -209.364133        0.403528
BFGS:   32 02:26:21     -209.364964        0.171683
BFGS:   33 02:26:24     -209.365118        0.032399
