      Step     Time          Energy          fmax
BFGS:    0 09:15:57     -205.443152        3.950892
BFGS:    1 09:15:59     -205.994315        6.311131
BFGS:    2 09:16:02     -206.627854       13.282824
BFGS:    3 09:16:05     -207.137575        3.501573
BFGS:    4 09:16:08     -207.262122        2.005468
BFGS:    5 09:16:11     -207.380733        1.847935
BFGS:    6 09:16:13     -207.574012        2.599131
BFGS:    7 09:16:16     -207.945772        3.940655
BFGS:    8 09:16:18     -208.247622        3.061597
BFGS:    9 09:16:21     -208.484750        1.362473
BFGS:   10 09:16:24     -208.682501        1.045299
BFGS:   11 09:16:26     -208.843321        1.375184
BFGS:   12 09:16:29     -208.979749        1.839081
BFGS:   13 09:16:32     -209.097346        1.862735
BFGS:   14 09:16:34     -209.192015        1.571485
BFGS:   15 09:16:37     -209.260876        1.052350
BFGS:   16 09:16:39     -209.304341        0.418432
BFGS:   17 09:16:42     -209.326632        0.312235
BFGS:   18 09:16:44     -209.336908        0.358198
BFGS:   19 09:16:47     -209.349463        0.392230
BFGS:   20 09:16:49     -209.357213        0.215211
BFGS:   21 09:16:52     -209.364410        0.088335
BFGS:   22 09:16:54     -209.365582        0.082425
BFGS:   23 09:16:57     -209.366332        0.037269
