      Step     Time          Energy          fmax
BFGS:    0 03:02:15     -207.378688        6.494244
BFGS:    1 03:02:17     -207.675302       10.216771
BFGS:    2 03:02:20     -207.563066       15.232390
BFGS:    3 03:02:23     -208.156068        4.608819
BFGS:    4 03:02:26     -208.274909        1.711496
BFGS:    5 03:02:28     -208.328892        1.085183
BFGS:    6 03:02:31     -208.391397        1.578788
BFGS:    7 03:02:34     -208.530269        1.932282
BFGS:    8 03:02:36     -208.687339        1.400239
BFGS:    9 03:02:39     -208.828116        0.768273
BFGS:   10 03:02:42     -208.952550        0.744370
BFGS:   11 03:02:44     -209.065579        0.676376
BFGS:   12 03:02:47     -209.161370        0.671767
BFGS:   13 03:02:49     -209.236100        0.704645
BFGS:   14 03:02:52     -209.282988        0.534201
BFGS:   15 03:02:55     -209.303276        0.420670
BFGS:   16 03:02:57     -209.325673        0.309743
BFGS:   17 03:02:59     -209.344236        0.225810
BFGS:   18 03:03:02     -209.354631        0.137360
BFGS:   19 03:03:04     -209.359970        0.065803
BFGS:   20 03:03:07     -209.363165        0.072011
BFGS:   21 03:03:09     -209.364659        0.072361
BFGS:   22 03:03:12     -209.365044        0.034500
