      Step     Time          Energy          fmax
BFGS:    0 02:32:26      -78.411366      481.000910
BFGS:    1 02:32:29     -179.618497      106.528037
BFGS:    2 02:32:32     -184.575921       90.041649
BFGS:    3 02:32:35     -191.786660       70.130981
BFGS:    4 02:32:38     -198.071040       44.025586
BFGS:    5 02:32:40     -203.541432       19.523235
BFGS:    6 02:32:43     -205.381026       10.465453
BFGS:    7 02:32:46     -206.280522        6.580477
BFGS:    8 02:32:49     -207.249297        3.106132
BFGS:    9 02:32:51     -207.873461        1.523071
BFGS:   10 02:32:54     -208.316648        1.277916
BFGS:   11 02:32:57     -208.641170        0.939657
BFGS:   12 02:33:00     -208.875746        1.038670
BFGS:   13 02:33:02     -209.040217        0.963706
BFGS:   14 02:33:05     -209.148634        0.797815
BFGS:   15 02:33:07     -209.215541        0.555246
BFGS:   16 02:33:10     -209.250051        0.546030
BFGS:   17 02:33:13     -209.263113        0.621756
BFGS:   18 02:33:15     -209.276250        0.678654
BFGS:   19 02:33:18     -209.288711        0.698035
BFGS:   20 02:33:20     -209.298243        0.667151
BFGS:   21 02:33:23     -209.303311        0.604142
BFGS:   22 02:33:26     -209.306305        0.543464
BFGS:   23 02:33:28     -209.311000        0.449232
BFGS:   24 02:33:31     -209.319038        0.297604
BFGS:   25 02:33:33     -209.329575        0.373054
BFGS:   26 02:33:36     -209.339261        0.533755
BFGS:   27 02:33:38     -209.344537        0.420016
BFGS:   28 02:33:41     -209.350307        0.143838
BFGS:   29 02:33:43     -209.355888        0.278587
BFGS:   30 02:33:46     -209.361276        0.485311
BFGS:   31 02:33:48     -209.364130        0.403712
BFGS:   32 02:33:51     -209.364964        0.171388
BFGS:   33 02:33:53     -209.365118        0.032389
