      Step     Time          Energy          fmax
BFGS:    0 04:59:14     -205.567664        4.035831
BFGS:    1 04:59:17     -206.150397        6.478113
BFGS:    2 04:59:20     -206.940351       10.859903
BFGS:    3 04:59:23     -207.257731        3.401008
BFGS:    4 04:59:26     -207.367868        1.851404
BFGS:    5 04:59:29     -207.446119        1.485529
BFGS:    6 04:59:32     -207.579851        2.096503
BFGS:    7 04:59:34     -207.865258        3.498785
BFGS:    8 04:59:37     -208.114058        2.414932
BFGS:    9 04:59:40     -208.294909        1.081456
BFGS:   10 04:59:42     -208.468871        1.395911
BFGS:   11 04:59:45     -208.665418        2.552722
BFGS:   12 04:59:47     -208.843547        2.905976
BFGS:   13 04:59:50     -208.995319        2.662318
BFGS:   14 04:59:53     -209.115670        1.934868
BFGS:   15 04:59:55     -209.197911        0.937993
BFGS:   16 04:59:58     -209.246956        0.527668
BFGS:   17 05:00:01     -209.272048        0.694398
BFGS:   18 05:00:03     -209.306324        0.886067
BFGS:   19 05:00:06     -209.334785        0.574234
BFGS:   20 05:00:08     -209.349678        0.175270
BFGS:   21 05:00:11     -209.355271        0.112986
BFGS:   22 05:00:13     -209.357299        0.115475
BFGS:   23 05:00:16     -209.359809        0.068901
BFGS:   24 05:00:18     -209.362539        0.090067
BFGS:   25 05:00:21     -209.365984        0.225305
BFGS:   26 05:00:23     -209.367072        0.153605
BFGS:   27 05:00:26     -209.367835        0.046396
