      Step     Time          Energy          fmax
BFGS:    0 02:36:56      -78.411382      481.000910
BFGS:    1 02:36:59     -179.618501      106.528037
BFGS:    2 02:37:02     -184.575925       90.041641
BFGS:    3 02:37:05     -191.786660       70.130981
BFGS:    4 02:37:08     -198.071046       44.025582
BFGS:    5 02:37:10     -203.541396       19.523545
BFGS:    6 02:37:13     -205.381007       10.465756
BFGS:    7 02:37:16     -206.280511        6.580049
BFGS:    8 02:37:19     -207.249282        3.106741
BFGS:    9 02:37:22     -207.873459        1.523076
BFGS:   10 02:37:24     -208.316646        1.277908
BFGS:   11 02:37:27     -208.641168        0.939665
BFGS:   12 02:37:30     -208.875742        1.038848
BFGS:   13 02:37:32     -209.040218        0.963528
BFGS:   14 02:37:35     -209.148625        0.797841
BFGS:   15 02:37:37     -209.215538        0.555074
BFGS:   16 02:37:40     -209.250051        0.546021
BFGS:   17 02:37:43     -209.263112        0.621764
BFGS:   18 02:37:45     -209.276245        0.678655
BFGS:   19 02:37:48     -209.288708        0.698037
BFGS:   20 02:37:50     -209.298245        0.667160
BFGS:   21 02:37:53     -209.303315        0.604135
BFGS:   22 02:37:55     -209.306305        0.543470
BFGS:   23 02:37:58     -209.310995        0.449207
BFGS:   24 02:38:01     -209.319035        0.297644
BFGS:   25 02:38:03     -209.329576        0.372548
BFGS:   26 02:38:06     -209.339261        0.533591
BFGS:   27 02:38:08     -209.344539        0.419835
BFGS:   28 02:38:11     -209.350307        0.143813
BFGS:   29 02:38:13     -209.355888        0.279140
BFGS:   30 02:38:16     -209.361268        0.485487
BFGS:   31 02:38:18     -209.364131        0.403543
BFGS:   32 02:38:21     -209.364970        0.171001
BFGS:   33 02:38:23     -209.365119        0.033265
