      Step     Time          Energy          fmax
BFGS:    0 08:21:28     -207.801298        2.184551
BFGS:    1 08:21:31     -207.905563        3.400193
BFGS:    2 08:21:33     -208.168399        2.905685
BFGS:    3 08:21:36     -208.349466        0.880822
BFGS:    4 08:21:38     -208.369510        0.629771
BFGS:    5 08:21:41     -208.494268        1.926148
BFGS:    6 08:21:44     -208.635449        2.576295
BFGS:    7 08:21:46     -208.785989        2.073213
BFGS:    8 08:21:49     -208.897364        0.803468
BFGS:    9 08:21:51     -208.969771        0.696552
BFGS:   10 08:21:54     -209.087078        1.457508
BFGS:   11 08:21:57     -209.178095        1.559111
BFGS:   12 08:21:59     -209.237539        0.781855
BFGS:   13 08:22:02     -209.276295        0.336938
BFGS:   14 08:22:04     -209.311048        0.613241
BFGS:   15 08:22:07     -209.335762        0.603561
BFGS:   16 08:22:09     -209.349824        0.309044
BFGS:   17 08:22:12     -209.360060        0.112625
BFGS:   18 08:22:14     -209.365472        0.085025
BFGS:   19 08:22:17     -209.366779        0.061128
BFGS:   20 08:22:19     -209.367418        0.038158
