      Step     Time          Energy          fmax
BFGS:    0 03:11:51     -184.911500       45.109238
BFGS:    1 03:11:54     -197.329959       16.545976
BFGS:    2 03:11:57     -200.553584       13.267773
BFGS:    3 03:12:00     -201.735478       12.810494
BFGS:    4 03:12:02     -202.672099        5.629250
BFGS:    5 03:12:05     -202.948121       10.271288
BFGS:    6 03:12:08     -203.314118        3.990278
BFGS:    7 03:12:11     -203.988444        3.021714
BFGS:    8 03:12:14     -204.744712        5.659054
BFGS:    9 03:12:17     -205.415593        7.142751
BFGS:   10 03:12:20     -206.047906        7.110996
BFGS:   11 03:12:23     -206.664563        5.706831
BFGS:   12 03:12:26     -207.222099        2.942864
BFGS:   13 03:12:29     -207.639457        1.394455
BFGS:   14 03:12:31     -207.934816        2.658103
BFGS:   15 03:12:34     -208.177797        3.149067
BFGS:   16 03:12:37     -208.410175        2.145471
BFGS:   17 03:12:40     -208.659155        1.379810
BFGS:   18 03:12:42     -208.893849        0.891429
BFGS:   19 03:12:45     -209.016608        0.621479
BFGS:   20 03:12:47     -209.100556        0.718291
BFGS:   21 03:12:50     -209.193023        1.159474
BFGS:   22 03:12:52     -209.258202        1.063870
BFGS:   23 03:12:55     -209.309690        0.694306
BFGS:   24 03:12:57     -209.340263        0.353196
BFGS:   25 03:13:00     -209.349308        0.225382
BFGS:   26 03:13:03     -209.354150        0.217852
BFGS:   27 03:13:05     -209.359690        0.149785
BFGS:   28 03:13:08     -209.362851        0.110486
BFGS:   29 03:13:10     -209.364496        0.101534
BFGS:   30 03:13:13     -209.365314        0.079454
BFGS:   31 03:13:15     -209.366221        0.099577
BFGS:   32 03:13:18     -209.367602        0.119863
BFGS:   33 03:13:21     -209.369581        0.147774
BFGS:   34 03:13:23     -209.370713        0.101757
BFGS:   35 03:13:26     -209.371250        0.036372
