      Step     Time          Energy          fmax
BFGS:    0 02:48:02     -193.006574       69.736999
BFGS:    1 02:48:05     -203.012324       37.570786
BFGS:    2 02:48:08     -203.718955       38.265332
BFGS:    3 02:48:11     -205.872539       12.345022
BFGS:    4 02:48:14     -206.512128        8.782282
BFGS:    5 02:48:17     -206.897122        4.840338
BFGS:    6 02:48:19     -207.126513        2.548901
BFGS:    7 02:48:22     -207.704575        2.552918
BFGS:    8 02:48:25     -208.095758        2.581732
BFGS:    9 02:48:28     -208.387630        2.092170
BFGS:   10 02:48:30     -208.631865        1.536985
BFGS:   11 02:48:33     -208.836864        1.089030
BFGS:   12 02:48:35     -208.994533        0.792931
BFGS:   13 02:48:38     -209.104104        0.829325
BFGS:   14 02:48:40     -209.166366        0.898653
BFGS:   15 02:48:43     -209.190434        0.880285
BFGS:   16 02:48:46     -209.216508        0.808828
BFGS:   17 02:48:48     -209.247284        0.671035
BFGS:   18 02:48:51     -209.272397        0.541679
BFGS:   19 02:48:54     -209.287778        0.475267
BFGS:   20 02:48:56     -209.298064        0.392397
BFGS:   21 02:48:59     -209.310534        0.332928
BFGS:   22 02:49:01     -209.324528        0.359936
BFGS:   23 02:49:04     -209.336147        0.383802
BFGS:   24 02:49:06     -209.345953        0.365986
BFGS:   25 02:49:09     -209.353550        0.290619
BFGS:   26 02:49:11     -209.359970        0.160994
BFGS:   27 02:49:14     -209.363382        0.079308
BFGS:   28 02:49:16     -209.364081        0.037710
