      Step     Time          Energy          fmax
BFGS:    0 06:12:21     -207.790148        2.138514
BFGS:    1 06:12:24     -207.890057        3.314685
BFGS:    2 06:12:26     -208.134177        2.980188
BFGS:    3 06:12:29     -208.337463        0.792849
BFGS:    4 06:12:31     -208.362754        0.650631
BFGS:    5 06:12:34     -208.463098        1.292787
BFGS:    6 06:12:36     -208.617310        1.949264
BFGS:    7 06:12:39     -208.789819        1.987104
BFGS:    8 06:12:42     -208.932730        1.425101
BFGS:    9 06:12:44     -209.037174        0.811886
BFGS:   10 06:12:47     -209.107139        0.741611
BFGS:   11 06:12:49     -209.213931        1.150518
BFGS:   12 06:12:52     -209.275900        0.836709
BFGS:   13 06:12:54     -209.301790        0.294394
BFGS:   14 06:12:57     -209.320640        0.202500
BFGS:   15 06:12:59     -209.339416        0.434555
BFGS:   16 06:13:02     -209.351027        0.367531
BFGS:   17 06:13:05     -209.360527        0.174560
BFGS:   18 06:13:07     -209.366488        0.052254
BFGS:   19 06:13:10     -209.368045        0.040160
