      Step     Time          Energy          fmax
BFGS:    0 03:32:49     -198.059489       19.481135
BFGS:    1 03:32:52     -203.428428        8.747433
BFGS:    2 03:32:55     -203.997043       18.008467
BFGS:    3 03:32:58     -204.234998        8.390171
BFGS:    4 03:33:00     -205.267869        5.123494
BFGS:    5 03:33:03     -205.617902        4.504476
BFGS:    6 03:33:06     -205.852895        2.172313
BFGS:    7 03:33:09     -206.268989        2.181684
BFGS:    8 03:33:11     -206.746217        2.452954
BFGS:    9 03:33:14     -207.133964        1.905240
BFGS:   10 03:33:17     -207.514795        1.733497
BFGS:   11 03:33:20     -207.875132        1.645067
BFGS:   12 03:33:23     -208.188730        1.464001
BFGS:   13 03:33:25     -208.446674        1.235991
BFGS:   14 03:33:28     -208.651716        0.950388
BFGS:   15 03:33:31     -208.818035        1.104474
BFGS:   16 03:33:33     -208.943427        0.987594
BFGS:   17 03:33:36     -209.065813        0.632280
BFGS:   18 03:33:39     -209.126629        0.470433
BFGS:   19 03:33:41     -209.196836        0.524477
BFGS:   20 03:33:44     -209.250316        0.484314
BFGS:   21 03:33:46     -209.289994        0.355567
BFGS:   22 03:33:49     -209.321762        0.273583
BFGS:   23 03:33:51     -209.335596        0.176718
BFGS:   24 03:33:54     -209.340860        0.204681
BFGS:   25 03:33:56     -209.346874        0.196064
BFGS:   26 03:33:59     -209.350742        0.141028
BFGS:   27 03:34:02     -209.353786        0.092978
BFGS:   28 03:34:04     -209.355172        0.086192
BFGS:   29 03:34:07     -209.356359        0.080931
BFGS:   30 03:34:09     -209.357875        0.100065
BFGS:   31 03:34:12     -209.359792        0.132966
BFGS:   32 03:34:14     -209.361249        0.095255
BFGS:   33 03:34:17     -209.361917        0.085311
BFGS:   34 03:34:19     -209.362385        0.045838
