      Step     Time          Energy          fmax
BFGS:    0 04:09:52     -207.810561        2.054509
BFGS:    1 04:09:55     -207.917089        3.214307
BFGS:    2 04:09:57     -208.141888        3.469773
BFGS:    3 04:10:00     -208.346421        0.956980
BFGS:    4 04:10:03     -208.368826        0.646406
BFGS:    5 04:10:05     -208.469709        1.577961
BFGS:    6 04:10:08     -208.611526        2.433523
BFGS:    7 04:10:10     -208.770252        2.561329
BFGS:    8 04:10:13     -208.900061        1.702152
BFGS:    9 04:10:16     -208.992437        0.721316
BFGS:   10 04:10:18     -209.067970        1.316954
BFGS:   11 04:10:21     -209.169866        1.917088
BFGS:   12 04:10:24     -209.243574        1.267247
BFGS:   13 04:10:26     -209.279391        0.426076
BFGS:   14 04:10:29     -209.303926        0.269297
BFGS:   15 04:10:31     -209.327001        0.571032
BFGS:   16 04:10:34     -209.345390        0.612221
BFGS:   17 04:10:36     -209.356720        0.350537
BFGS:   18 04:10:39     -209.361378        0.112379
BFGS:   19 04:10:41     -209.362538        0.095423
BFGS:   20 04:10:44     -209.363176        0.076318
BFGS:   21 04:10:46     -209.363903        0.049737
