      Step     Time          Energy          fmax
BFGS:    0 02:29:26      -78.411382      481.000877
BFGS:    1 02:29:29     -179.618497      106.528037
BFGS:    2 02:29:32     -184.575921       90.041641
BFGS:    3 02:29:35     -191.786660       70.130974
BFGS:    4 02:29:38     -198.071044       44.025588
BFGS:    5 02:29:40     -203.541432       19.523239
BFGS:    6 02:29:43     -205.381036       10.465453
BFGS:    7 02:29:46     -206.280522        6.580048
BFGS:    8 02:29:49     -207.249290        3.106735
BFGS:    9 02:29:52     -207.873459        1.523097
BFGS:   10 02:29:54     -208.316655        1.277890
BFGS:   11 02:29:57     -208.641170        0.939657
BFGS:   12 02:30:00     -208.875745        1.039014
BFGS:   13 02:30:02     -209.040218        0.963696
BFGS:   14 02:30:05     -209.148628        0.797823
BFGS:   15 02:30:07     -209.215538        0.555247
BFGS:   16 02:30:10     -209.250056        0.546030
BFGS:   17 02:30:13     -209.263114        0.621757
BFGS:   18 02:30:15     -209.276250        0.678660
BFGS:   19 02:30:18     -209.288709        0.698035
BFGS:   20 02:30:20     -209.298248        0.667150
BFGS:   21 02:30:23     -209.303315        0.604132
BFGS:   22 02:30:26     -209.306303        0.543457
BFGS:   23 02:30:28     -209.310995        0.449232
BFGS:   24 02:30:31     -209.319038        0.297635
BFGS:   25 02:30:33     -209.329572        0.373710
BFGS:   26 02:30:36     -209.339263        0.533598
BFGS:   27 02:30:38     -209.344542        0.419689
BFGS:   28 02:30:41     -209.350310        0.143841
BFGS:   29 02:30:43     -209.355889        0.278590
BFGS:   30 02:30:46     -209.361272        0.485670
BFGS:   31 02:30:48     -209.364131        0.403680
BFGS:   32 02:30:51     -209.364970        0.171858
BFGS:   33 02:30:53     -209.365118        0.032218
