      Step     Time          Energy          fmax
BFGS:    0 12:26:29     -205.282548        5.188408
BFGS:    1 12:26:32     -206.169265        5.748143
BFGS:    2 12:26:35     -206.623342       15.899722
BFGS:    3 12:26:38     -206.912780        5.843433
BFGS:    4 12:26:40     -207.332293        2.984157
BFGS:    5 12:26:43     -207.421082        1.024521
BFGS:    6 12:26:46     -207.524425        2.331523
BFGS:    7 12:26:48     -207.811610        4.128128
BFGS:    8 12:26:51     -208.125194        3.827159
BFGS:    9 12:26:54     -208.367489        2.231368
BFGS:   10 12:26:57     -208.539300        1.046972
BFGS:   11 12:26:59     -208.685410        1.268690
BFGS:   12 12:27:02     -208.840551        2.367650
BFGS:   13 12:27:04     -209.003975        2.831138
BFGS:   14 12:27:07     -209.143764        2.349245
BFGS:   15 12:27:10     -209.214471        1.053097
BFGS:   16 12:27:12     -209.246619        0.461867
BFGS:   17 12:27:15     -209.278869        1.041380
BFGS:   18 12:27:17     -209.313395        1.286470
BFGS:   19 12:27:20     -209.333595        0.690712
BFGS:   20 12:27:23     -209.341589        0.389849
BFGS:   21 12:27:25     -209.346956        0.276129
BFGS:   22 12:27:27     -209.350694        0.374158
BFGS:   23 12:27:30     -209.353029        0.269888
BFGS:   24 12:27:32     -209.354465        0.165028
BFGS:   25 12:27:35     -209.355481        0.115384
BFGS:   26 12:27:37     -209.356515        0.141506
BFGS:   27 12:27:40     -209.357347        0.104677
BFGS:   28 12:27:42     -209.357903        0.067141
BFGS:   29 12:27:45     -209.358420        0.070215
BFGS:   30 12:27:47     -209.359220        0.118094
BFGS:   31 12:27:50     -209.360543        0.141581
BFGS:   32 12:27:53     -209.362628        0.104433
BFGS:   33 12:27:55     -209.364194        0.058925
BFGS:   34 12:27:57     -209.364996        0.060274
BFGS:   35 12:28:00     -209.365441        0.061019
BFGS:   36 12:28:02     -209.365916        0.057575
BFGS:   37 12:28:05     -209.366711        0.047475
