      Step     Time          Energy          fmax
BFGS:    0 09:47:45     -184.911489       45.108040
BFGS:    1 09:47:47     -197.330008       16.545782
BFGS:    2 09:47:50     -200.553683       13.268293
BFGS:    3 09:47:53     -201.735528       12.810251
BFGS:    4 09:47:56     -202.672072        5.629328
BFGS:    5 09:47:59     -202.948112       10.271135
BFGS:    6 09:48:02     -203.314095        3.990346
BFGS:    7 09:48:05     -203.988448        3.021492
BFGS:    8 09:48:08     -204.744714        5.659299
BFGS:    9 09:48:11     -205.415612        7.142593
BFGS:   10 09:48:14     -206.047912        7.110798
BFGS:   11 09:48:17     -206.664533        5.707069
BFGS:   12 09:48:20     -207.222052        2.942407
BFGS:   13 09:48:23     -207.639379        1.394203
BFGS:   14 09:48:25     -207.934734        2.659059
BFGS:   15 09:48:28     -208.177710        3.150162
BFGS:   16 09:48:31     -208.410120        2.145257
BFGS:   17 09:48:33     -208.659108        1.379483
BFGS:   18 09:48:36     -208.893773        0.892215
BFGS:   19 09:48:39     -209.016538        0.621755
BFGS:   20 09:48:41     -209.100500        0.718052
BFGS:   21 09:48:44     -209.192986        1.159685
BFGS:   22 09:48:46     -209.258191        1.063708
BFGS:   23 09:48:49     -209.309690        0.694691
BFGS:   24 09:48:51     -209.340263        0.352964
BFGS:   25 09:48:54     -209.349304        0.225408
BFGS:   26 09:48:57     -209.354147        0.217830
BFGS:   27 09:48:59     -209.359684        0.149788
BFGS:   28 09:49:02     -209.362849        0.110491
BFGS:   29 09:49:04     -209.364492        0.101548
BFGS:   30 09:49:07     -209.365314        0.079417
BFGS:   31 09:49:09     -209.366216        0.099775
BFGS:   32 09:49:12     -209.367602        0.119660
BFGS:   33 09:49:14     -209.369571        0.147959
BFGS:   34 09:49:17     -209.370713        0.101964
BFGS:   35 09:49:19     -209.371246        0.036417
