      Step     Time          Energy          fmax
BFGS:    0 12:13:45     -198.059501       19.480068
BFGS:    1 12:13:48     -203.428405        8.748060
BFGS:    2 12:13:51     -203.996840       18.011618
BFGS:    3 12:13:53     -204.234979        8.390778
BFGS:    4 12:13:56     -205.267892        5.124183
BFGS:    5 12:13:59     -205.617921        4.502859
BFGS:    6 12:14:02     -205.852914        2.172309
BFGS:    7 12:14:05     -206.268987        2.182572
BFGS:    8 12:14:07     -206.746219        2.453728
BFGS:    9 12:14:10     -207.133963        1.905141
BFGS:   10 12:14:13     -207.514802        1.733472
BFGS:   11 12:14:16     -207.875122        1.644973
BFGS:   12 12:14:19     -208.188724        1.463837
BFGS:   13 12:14:21     -208.446642        1.235787
BFGS:   14 12:14:24     -208.651674        0.950195
BFGS:   15 12:14:27     -208.817991        1.104424
BFGS:   16 12:14:29     -208.943398        0.987532
BFGS:   17 12:14:32     -209.065785        0.632254
BFGS:   18 12:14:34     -209.126600        0.470471
BFGS:   19 12:14:37     -209.196828        0.524504
BFGS:   20 12:14:39     -209.250308        0.484007
BFGS:   21 12:14:42     -209.289983        0.355628
BFGS:   22 12:14:45     -209.321770        0.273137
BFGS:   23 12:14:47     -209.335596        0.176786
BFGS:   24 12:14:50     -209.340860        0.204739
BFGS:   25 12:14:52     -209.346882        0.196069
BFGS:   26 12:14:55     -209.350741        0.141092
BFGS:   27 12:14:57     -209.353791        0.092994
BFGS:   28 12:15:00     -209.355176        0.086148
BFGS:   29 12:15:02     -209.356354        0.081369
BFGS:   30 12:15:05     -209.357894        0.101365
BFGS:   31 12:15:08     -209.359796        0.131882
BFGS:   32 12:15:10     -209.361252        0.096252
BFGS:   33 12:15:13     -209.361922        0.084268
BFGS:   34 12:15:15     -209.362385        0.046010
