      Step     Time          Energy          fmax
BFGS:    0 02:32:57     -205.588067        1.777350
BFGS:    1 02:33:00     -205.648269        1.692864
BFGS:    2 02:33:03     -205.945283        0.967065
BFGS:    3 02:33:06     -205.991510        1.027272
BFGS:    4 02:33:09     -206.062257        0.508283
BFGS:    5 02:33:11     -206.071676        0.326445
BFGS:    6 02:33:14     -206.082999        0.414776
BFGS:    7 02:33:17     -206.098554        0.583552
BFGS:    8 02:33:20     -206.115138        0.548062
BFGS:    9 02:33:23     -206.124246        0.304538
BFGS:   10 02:33:26     -206.130628        0.319717
BFGS:   11 02:33:29     -206.142608        0.679172
BFGS:   12 02:33:32     -206.167428        1.261163
BFGS:   13 02:33:34     -206.194694        1.555773
BFGS:   14 02:33:37     -206.242292        1.520149
BFGS:   15 02:33:40     -206.310878        0.737549
BFGS:   16 02:33:43     -206.335035        0.799392
BFGS:   17 02:33:46     -206.358602        0.593437
BFGS:   18 02:33:49     -206.373563        0.612817
BFGS:   19 02:33:52     -206.392791        0.303403
BFGS:   20 02:33:55     -206.402898        0.367418
BFGS:   21 02:33:58     -206.410558        0.318114
BFGS:   22 02:34:01     -206.421563        0.299659
BFGS:   23 02:34:03     -206.441242        0.466540
BFGS:   24 02:34:06     -206.468000        0.543011
BFGS:   25 02:34:09     -206.496469        0.443431
BFGS:   26 02:34:12     -206.517999        0.308149
BFGS:   27 02:34:15     -206.535239        0.332546
BFGS:   28 02:34:18     -206.557510        0.510208
BFGS:   29 02:34:21     -206.591048        0.642664
BFGS:   30 02:34:24     -206.623357        0.453033
BFGS:   31 02:34:27     -206.639215        0.289189
BFGS:   32 02:34:30     -206.645574        0.232088
BFGS:   33 02:34:33     -206.658107        0.363745
BFGS:   34 02:34:36     -206.673929        0.386651
BFGS:   35 02:34:38     -206.687585        0.274421
BFGS:   36 02:34:41     -206.694236        0.229153
BFGS:   37 02:34:44     -206.700938        0.261327
BFGS:   38 02:34:47     -206.713521        0.407102
BFGS:   39 02:34:50     -206.732417        0.500190
BFGS:   40 02:34:53     -206.754897        0.437085
BFGS:   41 02:34:56     -206.773294        0.324223
BFGS:   42 02:34:58     -206.786866        0.322120
BFGS:   43 02:35:01     -206.798805        0.334157
BFGS:   44 02:35:04     -206.819974        0.419788
BFGS:   45 02:35:07     -206.845001        0.329031
BFGS:   46 02:35:10     -206.857461        0.224041
BFGS:   47 02:35:13     -206.862085        0.168599
BFGS:   48 02:35:16     -206.866468        0.113148
BFGS:   49 02:35:18     -206.867858        0.090539
BFGS:   50 02:35:21     -206.869451        0.072325
BFGS:   51 02:35:24     -206.871782        0.076183
BFGS:   52 02:35:27     -206.873775        0.110238
BFGS:   53 02:35:30     -206.875322        0.119127
BFGS:   54 02:35:32     -206.876945        0.111908
BFGS:   55 02:35:35     -206.879489        0.114034
BFGS:   56 02:35:38     -206.883609        0.113821
BFGS:   57 02:35:41     -206.888307        0.122290
BFGS:   58 02:35:44     -206.891481        0.112445
BFGS:   59 02:35:47     -206.892703        0.094464
BFGS:   60 02:35:49     -206.893325        0.074996
BFGS:   61 02:35:52     -206.894275        0.048231
