      Step     Time          Energy          fmax
BFGS:    0 02:11:36     -205.470350        1.434120
BFGS:    1 02:11:39     -205.555759        1.635568
BFGS:    2 02:11:42     -205.561395        3.821177
BFGS:    3 02:11:45     -205.807456        2.106276
BFGS:    4 02:11:47     -205.858978        1.473770
BFGS:    5 02:11:50     -206.017328        0.786153
BFGS:    6 02:11:53     -206.052360        0.628652
BFGS:    7 02:11:56     -206.074239        0.368306
BFGS:    8 02:11:59     -206.087465        0.463953
BFGS:    9 02:12:02     -206.096813        0.564454
BFGS:   10 02:12:05     -206.108642        0.449382
BFGS:   11 02:12:07     -206.116948        0.284507
BFGS:   12 02:12:10     -206.124433        0.353209
BFGS:   13 02:12:13     -206.133518        0.498658
BFGS:   14 02:12:16     -206.141610        0.494649
BFGS:   15 02:12:19     -206.146463        0.288298
BFGS:   16 02:12:22     -206.148177        0.103682
BFGS:   17 02:12:24     -206.148912        0.084248
BFGS:   18 02:12:27     -206.149900        0.167533
BFGS:   19 02:12:30     -206.151534        0.228007
BFGS:   20 02:12:33     -206.153421        0.187866
BFGS:   21 02:12:36     -206.154678        0.078733
BFGS:   22 02:12:38     -206.155454        0.082421
BFGS:   23 02:12:41     -206.156448        0.157880
BFGS:   24 02:12:44     -206.158429        0.264819
BFGS:   25 02:12:47     -206.163518        0.409844
BFGS:   26 02:12:50     -206.177194        0.815382
BFGS:   27 02:12:53     -206.180148        1.174593
BFGS:   28 02:12:55     -206.210128        0.847756
BFGS:   29 02:12:58     -206.267638        0.756760
BFGS:   30 02:13:01     -206.338348        1.542553
BFGS:   31 02:13:04     -206.380567        1.326401
BFGS:   32 02:13:07     -206.434659        0.554547
BFGS:   33 02:13:09     -206.460443        0.410263
BFGS:   34 02:13:12     -206.474912        0.393187
BFGS:   35 02:13:15     -206.485938        0.364230
BFGS:   36 02:13:18     -206.504155        0.476681
BFGS:   37 02:13:21     -206.522809        0.466740
BFGS:   38 02:13:24     -206.537895        0.356896
BFGS:   39 02:13:26     -206.549018        0.330029
BFGS:   40 02:13:29     -206.562289        0.285719
BFGS:   41 02:13:32     -206.576839        0.382745
BFGS:   42 02:13:35     -206.603503        0.416559
BFGS:   43 02:13:38     -206.623239        0.327867
BFGS:   44 02:13:41     -206.636594        0.287033
BFGS:   45 02:13:44     -206.649251        0.348924
BFGS:   46 02:13:47     -206.669057        0.430267
BFGS:   47 02:13:50     -206.696086        0.398487
BFGS:   48 02:13:53     -206.721416        0.335115
BFGS:   49 02:13:55     -206.740628        0.371042
BFGS:   50 02:13:58     -206.757886        0.335790
BFGS:   51 02:14:01     -206.775621        0.383279
BFGS:   52 02:14:04     -206.800065        0.385787
BFGS:   53 02:14:07     -206.817046        0.249216
BFGS:   54 02:14:10     -206.824840        0.186469
BFGS:   55 02:14:13     -206.829229        0.165856
BFGS:   56 02:14:15     -206.833102        0.138953
BFGS:   57 02:14:18     -206.837650        0.170082
BFGS:   58 02:14:21     -206.841209        0.113028
BFGS:   59 02:14:24     -206.843646        0.168917
BFGS:   60 02:14:27     -206.845407        0.111576
BFGS:   61 02:14:30     -206.848150        0.128082
BFGS:   62 02:14:32     -206.851688        0.177045
BFGS:   63 02:14:35     -206.859658        0.270385
BFGS:   64 02:14:38     -206.867812        0.232244
BFGS:   65 02:14:41     -206.873300        0.153469
BFGS:   66 02:14:44     -206.877469        0.138200
BFGS:   67 02:14:46     -206.881946        0.235443
BFGS:   68 02:14:49     -206.888070        0.270024
BFGS:   69 02:14:52     -206.893205        0.179650
BFGS:   70 02:14:55     -206.895694        0.076370
BFGS:   71 02:14:57     -206.896405        0.056891
BFGS:   72 02:15:00     -206.896806        0.066610
BFGS:   73 02:15:03     -206.897279        0.065969
BFGS:   74 02:15:06     -206.897628        0.046557
