      Step     Time          Energy          fmax
BFGS:    0 00:54:14     -206.111575        2.358033
BFGS:    1 00:54:16     -206.252755        2.684601
BFGS:    2 00:54:19     -206.820842        0.868510
BFGS:    3 00:54:22     -206.840785        1.179722
BFGS:    4 00:54:24     -206.877637        0.327580
BFGS:    5 00:54:27     -206.883554        0.114433
BFGS:    6 00:54:30     -206.884486        0.111705
BFGS:    7 00:54:32     -206.886752        0.108531
BFGS:    8 00:54:35     -206.888196        0.130202
BFGS:    9 00:54:37     -206.889426        0.117125
BFGS:   10 00:54:40     -206.890374        0.164216
BFGS:   11 00:54:43     -206.891679        0.183347
BFGS:   12 00:54:45     -206.893096        0.146041
BFGS:   13 00:54:48     -206.894241        0.063109
BFGS:   14 00:54:51     -206.894882        0.057729
BFGS:   15 00:54:53     -206.895362        0.059574
BFGS:   16 00:54:56     -206.896137        0.093919
BFGS:   17 00:54:59     -206.897163        0.096174
BFGS:   18 00:55:01     -206.897891        0.056311
BFGS:   19 00:55:04     -206.898093        0.022225
