      Step     Time          Energy          fmax
BFGS:    0 01:43:21     -203.404805        5.029169
BFGS:    1 01:43:24     -204.266420        2.257955
BFGS:    2 01:43:27     -204.793956        1.480724
BFGS:    3 01:43:30     -205.007562        1.380884
BFGS:    4 01:43:33     -205.175845        1.354587
BFGS:    5 01:43:35     -205.365855        1.362838
BFGS:    6 01:43:38     -205.552408        1.314393
BFGS:    7 01:43:41     -205.683654        0.913180
BFGS:    8 01:43:44     -205.764735        0.958130
BFGS:    9 01:43:47     -205.882224        1.022674
BFGS:   10 01:43:50     -205.986711        1.166716
BFGS:   11 01:43:53     -206.088771        1.064254
BFGS:   12 01:43:56     -206.154025        0.733016
BFGS:   13 01:43:59     -206.204143        0.614209
BFGS:   14 01:44:01     -206.237623        0.596666
BFGS:   15 01:44:04     -206.259040        0.623377
BFGS:   16 01:44:07     -206.295385        0.737732
BFGS:   17 01:44:10     -206.344766        0.714826
BFGS:   18 01:44:13     -206.369870        0.346401
BFGS:   19 01:44:16     -206.387655        0.386063
BFGS:   20 01:44:18     -206.402560        0.363821
BFGS:   21 01:44:21     -206.415275        0.364331
BFGS:   22 01:44:24     -206.426526        0.261139
BFGS:   23 01:44:27     -206.434188        0.281828
BFGS:   24 01:44:30     -206.443876        0.312988
BFGS:   25 01:44:33     -206.459140        0.548195
BFGS:   26 01:44:36     -206.490281        0.795288
BFGS:   27 01:44:39     -206.537887        0.853603
BFGS:   28 01:44:42     -206.582023        0.563104
BFGS:   29 01:44:45     -206.606408        0.460160
BFGS:   30 01:44:47     -206.631881        0.456288
BFGS:   31 01:44:50     -206.667022        0.655944
BFGS:   32 01:44:53     -206.699626        0.659348
BFGS:   33 01:44:56     -206.722663        0.307520
BFGS:   34 01:44:59     -206.736184        0.278690
BFGS:   35 01:45:02     -206.744724        0.226481
BFGS:   36 01:45:05     -206.752338        0.215768
BFGS:   37 01:45:08     -206.759851        0.162468
BFGS:   38 01:45:11     -206.766467        0.147784
BFGS:   39 01:45:14     -206.771850        0.198595
BFGS:   40 01:45:17     -206.776386        0.163048
BFGS:   41 01:45:19     -206.780957        0.161158
BFGS:   42 01:45:22     -206.786859        0.206036
BFGS:   43 01:45:25     -206.795852        0.245650
BFGS:   44 01:45:28     -206.807012        0.289089
BFGS:   45 01:45:31     -206.816280        0.211735
BFGS:   46 01:45:34     -206.823673        0.195171
BFGS:   47 01:45:37     -206.831607        0.254245
BFGS:   48 01:45:40     -206.843066        0.342288
BFGS:   49 01:45:43     -206.855956        0.335602
BFGS:   50 01:45:45     -206.864120        0.181651
BFGS:   51 01:45:48     -206.867650        0.117511
BFGS:   52 01:45:51     -206.870023        0.128120
BFGS:   53 01:45:54     -206.873130        0.209542
BFGS:   54 01:45:57     -206.877620        0.238304
BFGS:   55 01:46:00     -206.881931        0.164696
BFGS:   56 01:46:02     -206.884435        0.088706
BFGS:   57 01:46:05     -206.885738        0.082795
BFGS:   58 01:46:08     -206.886915        0.096129
BFGS:   59 01:46:11     -206.888633        0.120424
BFGS:   60 01:46:14     -206.890586        0.105673
BFGS:   61 01:46:16     -206.892028        0.073668
BFGS:   62 01:46:19     -206.892745        0.066785
BFGS:   63 01:46:22     -206.893138        0.062716
BFGS:   64 01:46:25     -206.893516        0.053801
BFGS:   65 01:46:28     -206.894008        0.042962
