      Step     Time          Energy          fmax
BFGS:    0 01:50:03     -205.477699        1.893983
BFGS:    1 01:50:06     -205.584237        1.643203
BFGS:    2 01:50:09     -205.861854        2.005075
BFGS:    3 01:50:12     -205.949794        1.292756
BFGS:    4 01:50:14     -206.009425        0.885215
BFGS:    5 01:50:17     -206.097205        0.515320
BFGS:    6 01:50:20     -206.103271        0.428218
BFGS:    7 01:50:23     -206.159339        0.486637
BFGS:    8 01:50:26     -206.185107        0.600693
BFGS:    9 01:50:29     -206.220845        0.605177
BFGS:   10 01:50:31     -206.261426        0.476930
BFGS:   11 01:50:34     -206.320533        0.511554
BFGS:   12 01:50:37     -206.353212        0.558862
BFGS:   13 01:50:40     -206.371980        0.506968
BFGS:   14 01:50:43     -206.390727        0.380147
BFGS:   15 01:50:46     -206.404865        0.325137
BFGS:   16 01:50:49     -206.416618        0.451283
BFGS:   17 01:50:52     -206.429158        0.378663
BFGS:   18 01:50:55     -206.443589        0.349194
BFGS:   19 01:50:57     -206.452941        0.382000
BFGS:   20 01:51:00     -206.462867        0.383697
BFGS:   21 01:51:03     -206.478275        0.668309
BFGS:   22 01:51:06     -206.508367        0.868512
BFGS:   23 01:51:09     -206.550536        0.871000
BFGS:   24 01:51:12     -206.593154        0.529212
BFGS:   25 01:51:15     -206.617557        0.526683
BFGS:   26 01:51:18     -206.636104        0.430489
BFGS:   27 01:51:21     -206.667037        0.534233
BFGS:   28 01:51:24     -206.693307        0.392139
BFGS:   29 01:51:27     -206.704314        0.247382
BFGS:   30 01:51:29     -206.711318        0.371780
BFGS:   31 01:51:32     -206.720424        0.353920
BFGS:   32 01:51:35     -206.732383        0.380653
BFGS:   33 01:51:38     -206.748430        0.268805
BFGS:   34 01:51:41     -206.757463        0.220085
BFGS:   35 01:51:44     -206.763210        0.211923
BFGS:   36 01:51:47     -206.770837        0.236572
BFGS:   37 01:51:50     -206.783769        0.334537
BFGS:   38 01:51:52     -206.800592        0.407061
BFGS:   39 01:51:55     -206.814500        0.292130
BFGS:   40 01:51:58     -206.825485        0.306908
BFGS:   41 01:52:01     -206.832908        0.246372
BFGS:   42 01:52:04     -206.841132        0.228292
BFGS:   43 01:52:07     -206.851432        0.233856
BFGS:   44 01:52:10     -206.857776        0.129427
BFGS:   45 01:52:13     -206.859990        0.124367
BFGS:   46 01:52:15     -206.861629        0.104745
BFGS:   47 01:52:18     -206.864015        0.154208
BFGS:   48 01:52:21     -206.868306        0.187190
BFGS:   49 01:52:24     -206.873418        0.150796
BFGS:   50 01:52:27     -206.877200        0.145044
BFGS:   51 01:52:29     -206.879543        0.139494
BFGS:   52 01:52:32     -206.881963        0.120362
BFGS:   53 01:52:35     -206.885560        0.157094
BFGS:   54 01:52:38     -206.889892        0.141311
BFGS:   55 01:52:41     -206.892658        0.085655
BFGS:   56 01:52:43     -206.893735        0.080438
BFGS:   57 01:52:46     -206.894288        0.065052
BFGS:   58 01:52:49     -206.894876        0.046303
