      Step     Time          Energy          fmax
BFGS:    0 01:28:31     -203.508996        3.877771
BFGS:    1 01:28:34     -204.245302        1.987427
BFGS:    2 01:28:37     -204.736146        1.628117
BFGS:    3 01:28:40     -204.936086        1.513472
BFGS:    4 01:28:43     -205.105117        1.501026
BFGS:    5 01:28:45     -205.321222        1.350459
BFGS:    6 01:28:48     -205.507697        1.164046
BFGS:    7 01:28:51     -205.655574        0.815832
BFGS:    8 01:28:54     -205.715867        0.856066
BFGS:    9 01:28:57     -205.809411        1.015904
BFGS:   10 01:29:00     -205.912601        1.207208
BFGS:   11 01:29:03     -206.008062        1.077748
BFGS:   12 01:29:06     -206.073377        0.740489
BFGS:   13 01:29:09     -206.115794        0.419059
BFGS:   14 01:29:11     -206.131122        0.276208
BFGS:   15 01:29:14     -206.136657        0.191959
BFGS:   16 01:29:17     -206.142099        0.228568
BFGS:   17 01:29:20     -206.146730        0.163625
BFGS:   18 01:29:23     -206.148912        0.105576
BFGS:   19 01:29:25     -206.150041        0.099945
BFGS:   20 01:29:28     -206.151538        0.114238
BFGS:   21 01:29:31     -206.153461        0.150405
BFGS:   22 01:29:34     -206.155139        0.123832
BFGS:   23 01:29:37     -206.156257        0.088117
BFGS:   24 01:29:39     -206.157302        0.118128
BFGS:   25 01:29:42     -206.159778        0.181975
BFGS:   26 01:29:45     -206.175084        0.518120
BFGS:   27 01:29:48     -206.173812        0.683844
BFGS:   28 01:29:50     -206.185552        0.647123
BFGS:   29 01:29:53     -206.189035        0.682269
BFGS:   30 01:29:56     -206.189042        0.766910
BFGS:   31 01:29:59     -206.200513        0.791536
BFGS:   32 01:30:01     -206.204629        0.789824
BFGS:   33 01:30:04     -206.235921        0.742965
BFGS:   34 01:30:07     -206.258127        0.675010
BFGS:   35 01:30:10     -206.288726        0.709129
BFGS:   36 01:30:13     -206.331743        0.619514
BFGS:   37 01:30:16     -206.380933        0.522764
BFGS:   38 01:30:18     -206.419730        0.603104
BFGS:   39 01:30:21     -206.447799        0.494233
BFGS:   40 01:30:24     -206.474502        0.574326
BFGS:   41 01:30:27     -206.511207        0.685227
BFGS:   42 01:30:30     -206.553148        0.602758
BFGS:   43 01:30:33     -206.573690        0.303288
BFGS:   44 01:30:36     -206.582959        0.278242
BFGS:   45 01:30:38     -206.591131        0.351286
BFGS:   46 01:30:41     -206.601571        0.454792
BFGS:   47 01:30:44     -206.617589        0.540105
BFGS:   48 01:30:47     -206.632505        0.465433
BFGS:   49 01:30:50     -206.643321        0.302539
BFGS:   50 01:30:53     -206.653569        0.269694
BFGS:   51 01:30:56     -206.667409        0.401359
BFGS:   52 01:30:59     -206.693374        0.487147
BFGS:   53 01:31:02     -206.725984        0.423899
BFGS:   54 01:31:05     -206.749534        0.449663
BFGS:   55 01:31:07     -206.769372        0.427495
BFGS:   56 01:31:10     -206.790015        0.315018
BFGS:   57 01:31:13     -206.804322        0.372670
BFGS:   58 01:31:16     -206.822145        0.381485
BFGS:   59 01:31:19     -206.832690        0.230012
BFGS:   60 01:31:22     -206.837838        0.195862
BFGS:   61 01:31:24     -206.841277        0.156149
BFGS:   62 01:31:27     -206.844541        0.161084
BFGS:   63 01:31:30     -206.848617        0.183619
BFGS:   64 01:31:33     -206.852622        0.116217
BFGS:   65 01:31:35     -206.855184        0.129935
BFGS:   66 01:31:38     -206.857675        0.154585
BFGS:   67 01:31:41     -206.860275        0.170022
BFGS:   68 01:31:44     -206.863988        0.174867
BFGS:   69 01:31:46     -206.870088        0.219682
BFGS:   70 01:31:49     -206.878412        0.229050
BFGS:   71 01:31:52     -206.885337        0.185521
BFGS:   72 01:31:54     -206.888870        0.169287
BFGS:   73 01:31:57     -206.890760        0.130630
BFGS:   74 01:32:00     -206.892505        0.114565
BFGS:   75 01:32:02     -206.894424        0.104734
BFGS:   76 01:32:05     -206.895789        0.075300
BFGS:   77 01:32:08     -206.896247        0.037569
