      Step     Time          Energy          fmax
BFGS:    0 03:37:30     -203.752876        2.438740
BFGS:    1 03:37:33     -204.135822        1.693243
BFGS:    2 03:37:36     -204.675044        1.374641
BFGS:    3 03:37:39     -204.773229        1.349449
BFGS:    4 03:37:42     -205.016374        1.062125
BFGS:    5 03:37:45     -205.143008        1.104116
BFGS:    6 03:37:48     -205.282611        0.841170
BFGS:    7 03:37:51     -205.365941        0.855540
BFGS:    8 03:37:53     -205.436301        1.172629
BFGS:    9 03:37:56     -205.495313        1.456318
BFGS:   10 03:37:59     -205.604829        1.599329
BFGS:   11 03:38:02     -205.711004        1.342034
BFGS:   12 03:38:05     -205.808372        0.798837
BFGS:   13 03:38:07     -205.854757        0.217839
BFGS:   14 03:38:10     -205.860240        0.129494
BFGS:   15 03:38:13     -205.861774        0.141354
BFGS:   16 03:38:16     -205.866132        0.192677
BFGS:   17 03:38:19     -205.873916        0.282952
BFGS:   18 03:38:22     -205.896159        0.523486
BFGS:   19 03:38:25     -205.892337        1.025809
BFGS:   20 03:38:27     -205.948455        0.634313
BFGS:   21 03:38:30     -205.999072        0.668459
BFGS:   22 03:38:33     -206.129478        0.823336
BFGS:   23 03:38:36     -206.209285        0.673994
BFGS:   24 03:38:39     -206.266168        0.601126
BFGS:   25 03:38:41     -206.332872        0.695475
BFGS:   26 03:38:44     -206.387635        0.288127
BFGS:   27 03:38:47     -206.398153        0.420230
BFGS:   28 03:38:50     -206.410566        0.381028
BFGS:   29 03:38:53     -206.456533        0.342226
BFGS:   30 03:38:56     -206.469974        0.265034
BFGS:   31 03:38:59     -206.483318        0.355919
BFGS:   32 03:39:01     -206.497665        0.411437
BFGS:   33 03:39:04     -206.525728        0.453413
BFGS:   34 03:39:07     -206.558841        0.504412
BFGS:   35 03:39:10     -206.587169        0.369183
BFGS:   36 03:39:13     -206.603187        0.303931
BFGS:   37 03:39:16     -206.617097        0.321924
BFGS:   38 03:39:19     -206.641626        0.528833
BFGS:   39 03:39:22     -206.680902        0.638448
BFGS:   40 03:39:25     -206.721307        0.451291
BFGS:   41 03:39:27     -206.742318        0.352314
BFGS:   42 03:39:30     -206.756561        0.329612
BFGS:   43 03:39:33     -206.773454        0.331986
BFGS:   44 03:39:36     -206.789293        0.298696
BFGS:   45 03:39:39     -206.799091        0.206749
BFGS:   46 03:39:42     -206.804218        0.192420
BFGS:   47 03:39:44     -206.807283        0.186581
BFGS:   48 03:39:47     -206.810773        0.159785
BFGS:   49 03:39:50     -206.815578        0.167134
BFGS:   50 03:39:53     -206.820136        0.128025
BFGS:   51 03:39:56     -206.822925        0.143077
BFGS:   52 03:39:58     -206.825931        0.137615
BFGS:   53 03:40:01     -206.829742        0.166518
BFGS:   54 03:40:04     -206.835546        0.193054
BFGS:   55 03:40:07     -206.846385        0.285412
BFGS:   56 03:40:09     -206.857385        0.366436
BFGS:   57 03:40:12     -206.872026        0.327224
BFGS:   58 03:40:15     -206.881120        0.247456
BFGS:   59 03:40:17     -206.886422        0.227347
BFGS:   60 03:40:20     -206.889798        0.180887
BFGS:   61 03:40:23     -206.893171        0.143526
BFGS:   62 03:40:25     -206.895883        0.099032
BFGS:   63 03:40:28     -206.897201        0.042955
