      Step     Time          Energy          fmax
BFGS:    0 00:43:39     -205.762161        2.348632
BFGS:    1 00:43:42     -205.926139        1.483282
BFGS:    2 00:43:45     -206.310468        1.180942
BFGS:    3 00:43:48     -206.373325        1.341573
BFGS:    4 00:43:51     -206.497575        0.893490
BFGS:    5 00:43:53     -206.534564        0.965820
BFGS:    6 00:43:56     -206.573238        0.849761
BFGS:    7 00:43:59     -206.652931        0.924497
BFGS:    8 00:44:02     -206.772455        0.974616
BFGS:    9 00:44:05     -206.860612        0.551417
BFGS:   10 00:44:08     -206.882100        0.172943
BFGS:   11 00:44:11     -206.886575        0.148221
BFGS:   12 00:44:13     -206.889690        0.113526
BFGS:   13 00:44:16     -206.892476        0.134628
BFGS:   14 00:44:19     -206.895009        0.088597
BFGS:   15 00:44:22     -206.896110        0.060099
BFGS:   16 00:44:25     -206.896339        0.033542
