      Step     Time          Energy          fmax
BFGS:    0 03:25:46     -203.711726        2.935548
BFGS:    1 03:25:49     -204.317209        2.015523
BFGS:    2 03:25:52     -204.945363        1.246334
BFGS:    3 03:25:55     -205.056436        1.272817
BFGS:    4 03:25:58     -205.216695        1.171660
BFGS:    5 03:26:01     -205.366430        0.840075
BFGS:    6 03:26:04     -205.476671        0.648940
BFGS:    7 03:26:07     -205.520387        0.658895
BFGS:    8 03:26:10     -205.586587        0.807975
BFGS:    9 03:26:13     -205.657832        0.759012
BFGS:   10 03:26:16     -205.724323        1.114965
BFGS:   11 03:26:19     -205.806119        1.244056
BFGS:   12 03:26:22     -205.882255        1.019634
BFGS:   13 03:26:25     -205.937061        0.564835
BFGS:   14 03:26:28     -205.957073        0.136250
BFGS:   15 03:26:30     -205.960017        0.136089
BFGS:   16 03:26:33     -205.962787        0.143593
BFGS:   17 03:26:36     -205.966542        0.208237
BFGS:   18 03:26:39     -205.969777        0.177013
BFGS:   19 03:26:42     -205.971677        0.085292
BFGS:   20 03:26:45     -205.972411        0.054511
BFGS:   21 03:26:48     -205.972814        0.062633
BFGS:   22 03:26:51     -205.973455        0.073987
BFGS:   23 03:26:54     -205.974586        0.081983
BFGS:   24 03:26:57     -205.976262        0.078344
BFGS:   25 03:27:00     -205.978389        0.103538
BFGS:   26 03:27:03     -205.981109        0.132198
BFGS:   27 03:27:06     -205.984721        0.137878
BFGS:   28 03:27:09     -205.989146        0.109933
BFGS:   29 03:27:12     -205.992790        0.105929
BFGS:   30 03:27:15     -205.994506        0.089075
BFGS:   31 03:27:18     -205.995443        0.116805
BFGS:   32 03:27:21     -205.996671        0.062077
BFGS:   33 03:27:24     -205.997485        0.043621
