      Step     Time          Energy          fmax
BFGS:    0 03:46:02     -205.348165        1.590813
BFGS:    1 03:46:04     -205.441297        1.535657
BFGS:    2 03:46:07     -205.668096        1.707843
BFGS:    3 03:46:10     -205.768005        0.841464
BFGS:    4 03:46:13     -205.808135        0.691587
BFGS:    5 03:46:16     -205.884105        0.216604
BFGS:    6 03:46:19     -205.887531        0.175635
BFGS:    7 03:46:22     -205.894859        0.220553
BFGS:    8 03:46:25     -205.900098        0.189419
BFGS:    9 03:46:27     -205.903671        0.198436
BFGS:   10 03:46:30     -205.908407        0.269012
BFGS:   11 03:46:33     -205.916879        0.330643
BFGS:   12 03:46:36     -205.928310        0.329552
BFGS:   13 03:46:39     -205.939889        0.280729
BFGS:   14 03:46:42     -205.947068        0.113107
BFGS:   15 03:46:45     -205.948892        0.113954
BFGS:   16 03:46:48     -205.950565        0.102353
BFGS:   17 03:46:51     -205.953693        0.133698
BFGS:   18 03:46:54     -205.956525        0.113877
BFGS:   19 03:46:57     -205.958040        0.101583
BFGS:   20 03:47:00     -205.959174        0.075582
BFGS:   21 03:47:03     -205.960252        0.087251
BFGS:   22 03:47:06     -205.961639        0.118803
BFGS:   23 03:47:09     -205.964853        0.168199
BFGS:   24 03:47:11     -205.970006        0.213806
BFGS:   25 03:47:14     -205.975486        0.200856
BFGS:   26 03:47:17     -205.982364        0.145376
BFGS:   27 03:47:20     -205.990123        0.111770
BFGS:   28 03:47:23     -205.994277        0.129985
BFGS:   29 03:47:26     -205.978797        0.501147
BFGS:   30 03:47:29     -205.996019        0.068466
BFGS:   31 03:47:32     -205.996660        0.050158
BFGS:   32 03:47:35     -205.997525        0.034707
