      Step     Time          Energy          fmax
BFGS:    0 04:02:25     -205.348167        1.590814
BFGS:    1 04:02:28     -205.441295        1.535656
BFGS:    2 04:02:30     -205.668096        1.707865
BFGS:    3 04:02:33     -205.768005        0.841448
BFGS:    4 04:02:36     -205.808137        0.691599
BFGS:    5 04:02:39     -205.884105        0.216609
BFGS:    6 04:02:42     -205.887532        0.175638
BFGS:    7 04:02:45     -205.894862        0.220533
BFGS:    8 04:02:48     -205.900100        0.189418
BFGS:    9 04:02:51     -205.903671        0.198436
BFGS:   10 04:02:54     -205.908408        0.268988
BFGS:   11 04:02:57     -205.916877        0.330635
BFGS:   12 04:03:00     -205.928308        0.329557
BFGS:   13 04:03:02     -205.939887        0.280797
BFGS:   14 04:03:05     -205.947067        0.113111
BFGS:   15 04:03:08     -205.948892        0.113960
BFGS:   16 04:03:11     -205.950565        0.102361
BFGS:   17 04:03:14     -205.953693        0.133680
BFGS:   18 04:03:17     -205.956521        0.113892
BFGS:   19 04:03:20     -205.958041        0.101631
BFGS:   20 04:03:23     -205.959174        0.075543
BFGS:   21 04:03:26     -205.960252        0.087299
BFGS:   22 04:03:29     -205.961641        0.118797
BFGS:   23 04:03:32     -205.964849        0.168211
BFGS:   24 04:03:35     -205.970008        0.213763
BFGS:   25 04:03:38     -205.975488        0.200829
BFGS:   26 04:03:41     -205.982362        0.145345
BFGS:   27 04:03:44     -205.990121        0.111784
BFGS:   28 04:03:47     -205.994279        0.129887
BFGS:   29 04:03:50     -205.978780        0.501364
BFGS:   30 04:03:52     -205.996022        0.068440
BFGS:   31 04:03:55     -205.996656        0.050168
BFGS:   32 04:03:58     -205.997525        0.034711
